"sum_cost","num_fire_incd","num_prop_sales","num_streets","num_walk_scores","num_reports","num_near_misses","median_sale_price.imputed","max_sale_price.imputed","mean_walk_score.imputed","min_walk_score.imputed","max_walk_score.imputed","sum_lane_cnt.imputed","sum_width.imputed","sum_area.imputed","categoryagricultural","categorycommercial","categoryindustrial","categorypublicly.owned","categorypublic.utilities","categoryresidential"
0,0,1,16,0,0,0,201000,201000,46,44,48,67,664,986592,0,1,0,0,0,0
0,0,0,1,0,0,0,82700,323000,46,44,48,2,24,10839,NA,NA,NA,NA,NA,NA
0,0,46,26,2,0,0,83500,2e+05,40,23,57,52,539,261802,0,0,0,0,0,1
0,0,0,1,0,0,0,82700,323000,46,44,48,4,41,93414,NA,NA,NA,NA,NA,NA
0,0,0,2,0,0,0,82700,323000,46,44,48,8,79,76788,NA,NA,NA,NA,NA,NA
0,0,13,12,1,0,0,41800,60000,56,56,56,36,353,278395,0,0,0,0,0,1
0,0,62,12,1,0,0,32950,126900,59,59,59,31,323,106110,0,0,0,0,0,1
0,0,20,22,0,0,0,23750,91727,46,44,48,55,580,132332,0,0,0,0,0,1
0.608,0,28,33,1,0,0,22500,111000,49,49,49,69,786,308443,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
3.309,0,0,3,0,0,0,82700,323000,46,44,48,12,120,135225,NA,NA,NA,NA,NA,NA
0,0,0,12,0,0,0,82700,323000,46,44,48,48,480,512651,NA,NA,NA,NA,NA,NA
1.103,0,0,6,0,0,0,82700,323000,46,44,48,28,284,303014,NA,NA,NA,NA,NA,NA
0,0,0,18,0,0,0,82700,323000,46,44,48,90,882,316152,NA,NA,NA,NA,NA,NA
0,0,0,41,0,0,0,82700,323000,46,44,48,128,1166,1467657,NA,NA,NA,NA,NA,NA
0,0,0,2,0,0,0,82700,323000,46,44,48,4,46,10700,NA,NA,NA,NA,NA,NA
0,0,14,15,1,0,0,28000,1e+06,43,43,43,45,570,147913,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,1,0,0,0,82700,323000,46,44,48,4,41,58589,NA,NA,NA,NA,NA,NA
0,0,8,7,0,0,0,55325,74900,46,44,48,26,250,197399,0,0,0,0,0,1
0.608,0,21,36,3,0,0,87000,240000,49,42,63,87,855,440831,0,0,0,0,0,1
6.427,13,0,10,0,0,0,82700,323000,46,44,48,44,406,177464,NA,NA,NA,NA,NA,NA
1.103,0,13,8,2,0,0,52700,179900,65.5,65,66,38,374,121819,0,0,0,0,0,1
1.407,0,34,17,1,0,0,46775,1160000,43,43,43,61,598,242701,0,0,0,0,0,1
0,0,2,17,0,0,0,106000,164500,46,44,48,52,510,753739,0,0,1,0,0,0
1.711,0,36,88,1,1,0,50000,485000,66,66,66,314,3169,968012,0,0,0,0,0,1
0.608,0,48,14,1,0,0,16000,2e+07,68,68,68,43,439,95177,0,0,0,0,0,1
0,0,26,15,2,4,0,60630,3111000,62.5,59,66,56,537,220087,0,0,0,0,0,1
0.445,0,37,17,0,0,0,50000,219000,46,44,48,63,584,243229,0,0,0,0,0,1
0,0,88,19,3,0,0,24250,1811438,59.3333333333333,52,63,59,593,179641,0,0,0,0,0,1
0,0,23,41,0,0,0,16000,225000,46,44,48,100,2527,470074,0,0,0,0,0,1
0,0,10,2,1,0,0,163500,175000,65,65,65,8,80,60778,0,0,0,0,0,1
0.304,0,1,38,1,0,0,265000,265000,62,62,62,152,1396,2606660,0,0,0,0,0,1
0,0,0,19,0,0,0,82700,323000,46,44,48,76,686,1353980,NA,NA,NA,NA,NA,NA
0,10,5,109,0,0,0,3e+05,635000,46,44,48,358,3635,1891260,0,0,0,0,0,1
0,0,3,54,0,1,0,250000,377000,46,44,48,216,1897,686390,0,0,0,0,0,1
0,0,17,50,1,0,0,415000,980000,36,36,36,150,1408,1496342,0,1,0,0,0,0
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,12,4,0,0,0,154950,249500,46,44,48,9,94,45527,0,0,0,0,0,1
0,0,40,42,3,0,0,120000,480000,29,27,33,84,966,596052,0,0,0,0,0,1
0,0,2,14,1,0,0,187500,2e+05,5,5,5,30,327,267250,0,1,0,0,0,0
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,19,26,0,0,0,34500,1e+05,46,44,48,97,964,1289188,0,0,0,0,0,1
0,0,61,13,1,0,0,40200,866200,63,63,63,36,362,130268,0,0,0,0,0,1
2.51,3,54,33,4,0,0,19000,330000,64,63,66,97,902,280327,0,0,0,0,0,1
0,0,32,7,0,0,0,46500,135000,46,44,48,17,187,103951,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,9,0,0,0,82700,323000,46,44,48,34,365,204228,NA,NA,NA,NA,NA,NA
0,0,2,4,0,0,0,53301,80000,46,44,48,15,157,112823,0,0,0,0,0,1
0,0,0,11,0,0,0,82700,323000,46,44,48,52,521,289840,NA,NA,NA,NA,NA,NA
0,0,2,41,1,0,0,2675000,2700000,37,37,37,286,2674,2850849,0,0,1,0,0,0
1.103,0,19,84,0,0,0,48000,3825000,46,44,48,662,6855,1588220,0,0,0,0,0,1
10.082,0,12,43,0,0,0,72000,210000,46,44,48,147,1682,377880,0,1,0,0,0,0
1.244,0,39,78,0,0,0,145000,1500000,46,44,48,383,3704,1136718,0,1,0,0,0,0
0.304,0,18,62,1,1,0,46000,196500,44,44,44,215,2155,802263,0,0,0,0,0,1
0,0,1,6,1,0,0,126000,126000,43,43,43,20,214,153444,0,0,1,0,0,0
0,0,0,1,0,0,0,82700,323000,46,44,48,4,41,58589,NA,NA,NA,NA,NA,NA
0,0,4,0,1,0,0,39900,72500,36,36,36,53,563,284640,0,0,0,0,0,1
0,0,8,1,1,0,0,2e+05,753963,23,23,23,1,14,4685,0,0,0,0,0,1
0,0,12,33,0,0,0,505000,1200000,46,44,48,112,1122,2739443,0,0,0,0,0,1
0,0,15,61,1,0,0,150000,836000,67,67,67,317,3055,1445839,0,0,0,0,0,1
1.103,0,75,34,3,0,0,18000,955000,54.6666666666667,42,66,128,1188,1742777,0,0,0,0,0,1
1.103,0,47,16,1,0,0,18000,843200,56,56,56,64,591,183029,0,0,0,0,0,1
0,0,48,2,1,0,0,30500,375000,62,62,62,6,61,54110,0,0,0,0,0,1
0.608,0,34,6,1,0,0,33000,215000,43,43,43,24,216,98867,0,0,0,0,0,1
0,0,3,3,0,0,0,23840,35000,46,44,48,12,120,191766,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,1,18,0,1,0,265000,265000,46,44,48,72,716,366486,0,0,0,0,0,1
0.304,0,4,64,0,0,0,261875,375000,46,44,48,256,2350,1283017,0,0,0,0,0,1
0,0,6,50,1,0,0,175250,315000,40,40,40,150,1677,1092896,0,0,0,0,0,1
0,0,18,21,1,0,0,310329.5,540000,36,36,36,49,567,206270,0,0,0,0,0,1
0,3,31,59,0,4,0,430000,875000,46,44,48,143,1394,1007232,0,1,0,0,0,0
0,0,0,1,0,1,0,82700,323000,46,44,48,2,21,9522,NA,NA,NA,NA,NA,NA
0,0,0,15,0,0,0,82700,323000,46,44,48,60,660,1329195,NA,NA,NA,NA,NA,NA
0,0,14,29,2,0,0,175587.5,315500,37,32,42,90,804,439541,0,0,0,0,0,1
0,0,39,28,1,0,0,78000,211000,2,2,2,68,716,437040,0,0,0,0,0,1
2.814,0,13,7,0,8,0,220000,2e+07,46,44,48,26,277,301003,0,1,0,0,0,0
0,0,1,3,1,0,0,280000,280000,63,63,63,12,132,245151,0,0,1,0,0,0
0.35,0,2,24,0,0,0,45000,45000,46,44,48,109,1103,1293760,0,1,0,0,0,0
0,0,49,20,0,2,0,35000,550000,46,44,48,72,702,189458,0,0,0,0,0,1
3.259,6,48,40,0,0,0,38140,118000,46,44,48,144,1455,390173,0,0,0,0,0,1
2.206,0,32,15,3,0,0,52500,218000,47.6666666666667,46,51,46,489,182567,0,0,0,0,0,1
0,0,20,11,0,0,0,50000,97000,46,44,48,29,329,183115,0,0,0,0,0,1
1.407,8,16,12,2,0,0,103773.5,10140000,40.5,40,41,24,288,277404,0,0,0,0,0,1
0,0,9,18,1,0,0,121000,153000,27,27,27,40,423,290382,0,0,0,0,0,1
0,0,0,2,0,0,0,82700,323000,46,44,48,6,56,57274,NA,NA,NA,NA,NA,NA
0,0,0,8,0,0,0,82700,323000,46,44,48,24,224,229096,NA,NA,NA,NA,NA,NA
0,7,11,12,0,0,0,96000,250000,46,44,48,47,443,174457,0,0,0,0,0,1
0,0,14,51,0,1,0,115000,245000,46,44,48,132,1293,210224,0,1,0,0,0,0
1.103,0,18,50,0,0,0,71550,295000,46,44,48,142,1467,254833,0,0,0,0,0,1
0.141,0,35,2,1,0,0,65000,158000,42,42,42,4,40,27834,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0.141,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,7,12,1,0,0,54000,125000,65,65,65,43,456,87641,0,0,0,0,0,1
0,0,0,3,0,0,0,82700,323000,46,44,48,15,147,944880,NA,NA,NA,NA,NA,NA
3.309,0,26,151,0,1,0,255750,412000,46,44,48,597,5926,3555943,0,0,0,0,0,1
0,0,15,3,0,0,0,44000,4e+05,46,44,48,11,98,72007,0,0,0,0,0,1
0,0,0,30,0,0,0,82700,323000,46,44,48,120,1080,2053500,NA,NA,NA,NA,NA,NA
0,0,5,41,1,0,0,23000,983167,54,54,54,159,1447,2552071,0,0,0,0,0,1
0,0,0,47,0,0,0,82700,323000,46,44,48,188,1692,2202373,NA,NA,NA,NA,NA,NA
0,0,0,15,0,0,0,82700,323000,46,44,48,60,540,702885,NA,NA,NA,NA,NA,NA
0,0,0,33,0,0,0,82700,323000,46,44,48,132,1320,2109426,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,1,0,0,0,82700,323000,46,44,48,4,36,29136,NA,NA,NA,NA,NA,NA
0,0,12,72,2,1,0,211500,295000,40.5,40,41,288,2648,1464792,0,0,0,0,0,1
0,0,11,52,1,0,0,340000,525000,42,42,42,207,1976,1772415,0,0,0,0,0,1
0,0,29,66,1,0,0,217000,860000,42,42,42,207,2284,1435402,0,0,0,0,0,1
0.304,5,19,49,1,0,0,96000,576320,38,38,38,183,1930,768951,0,0,0,0,0,1
0,0,9,44,1,0,0,204000,274000,37,37,37,150,1637,2632520,0,0,0,0,0,1
0,0,0,14,0,0,0,82700,323000,46,44,48,56,616,1240582,NA,NA,NA,NA,NA,NA
0,0,12,0,1,0,0,166250,282500,37,37,37,53,563,284640,0,0,0,0,0,1
0,0,47,34,4,1,0,66000,194500,34.25,30,36,96,889,442878,0,0,0,0,0,1
0,2,25,3,2,0,0,85000,2e+07,28,12,44,12,108,151206,0,1,0,0,0,0
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,8,0,0,0,82700,323000,46,44,48,31,320,452970,NA,NA,NA,NA,NA,NA
0,0,29,9,2,0,0,47500,1353650,63,60,66,22,223,66861,0,0,0,0,0,1
0,0,21,3,1,1,0,30000,110000,58,58,58,6,75,23235,0,0,0,0,0,1
0,0,37,8,1,0,0,48000,148500,46,46,46,19,190,64373,0,0,0,0,0,1
0,0,5,14,1,0,0,868000,1700000,43,43,43,40,442,197188,0,0,1,0,0,0
0.304,0,27,13,1,0,0,94000,735000,28,28,28,37,408,235266,0,0,0,0,0,1
0,0,20,9,1,0,0,78625,136900,21,21,21,18,209,75803,0,0,0,0,0,1
10.082,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,8,0,0,0,82700,323000,46,44,48,22,218,62976,NA,NA,NA,NA,NA,NA
0.304,0,10,19,0,0,0,65000,430000,46,44,48,47,476,133906,0,1,0,0,0,0
23.282,0,29,65,3,0,0,28000,208851,62.3333333333333,56,67,166,1706,344372,0,0,0,0,0,1
2.51,2,21,32,2,3,0,31000,87000,52.5,49,56,92,956,358052,0,0,0,0,0,1
0,0,21,13,1,0,0,46500,142000,40,40,40,26,279,114583,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,4,0,0,0,82700,323000,46,44,48,12,125,33482,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,1,0,0,0,0,349000,349000,46,44,48,53,563,284640,0,0,0,0,0,1
0,2,0,1,0,0,0,82700,323000,46,44,48,4,40,145651,NA,NA,NA,NA,NA,NA
0,0,0,24,0,0,0,82700,323000,46,44,48,103,1018,4714269,NA,NA,NA,NA,NA,NA
0,0,39,79,2,1,0,11000,843200,76.5,76,77,339,3295,2029061,0,0,0,0,0,1
0,0,30,105,0,1,0,27758.5,275000,46,44,48,501,4897,3635814,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,22,67,0,0,0,25000,260000,46,44,48,407,3765,3102505,0,0,0,0,0,1
0,0,44,5,1,0,0,9450,239000,39,39,39,20,194,181358,0,0,0,0,0,1
0,0,0,87,1,0,0,82700,323000,38,38,38,372,3728,4745210,NA,NA,NA,NA,NA,NA
1.103,0,8,68,0,0,0,205500,347500,46,44,48,375,3827,4577818,0,0,0,0,0,1
0,0,11,151,1,0,0,67000,110000,45,45,45,655,6519,4975914,0,0,0,0,0,1
0,0,7,75,0,0,0,146000,288000,46,44,48,233,2078,1816060,0,0,0,0,0,1
0,0,24,7,2,0,0,64000,370000,42.5,42,43,28,276,134757,0,0,0,0,0,1
0.608,0,20,43,1,0,0,94500,1e+06,42,42,42,169,1847,857354,0,0,0,0,0,1
1.149,0,10,12,1,3,0,485150,860000,54,54,54,49,469,211960,0,1,0,0,0,0
0,0,33,75,1,0,0,425000,857500,38,38,38,225,1996,1609422,0,0,0,0,0,1
0,0,5,14,0,0,0,460500,510000,46,44,48,42,364,297652,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,2,1,0,0,0,204500,204500,46,44,48,3,26,22638,0,0,0,0,0,1
0,0,13,7,1,0,0,74000,155000,22,22,22,14,172,67562,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,8,7,2,0,0,745000,1800000,47,47,47,25,245,146862,0,0,1,0,0,0
0,0,2,41,0,0,0,51336.5,89773,46,44,48,159,1506,1612821,0,0,0,0,0,1
0.141,0,0,24,0,0,0,82700,323000,46,44,48,96,1032,1082040,NA,NA,NA,NA,NA,NA
0,0,0,4,0,0,0,82700,323000,46,44,48,20,192,107324,NA,NA,NA,NA,NA,NA
0.304,0,3,6,1,0,0,78800,80000,24,24,24,24,258,81079,0,0,0,0,0,1
1.103,0,48,19,1,13,0,21575,267500,64,64,64,47,494,170055,0,0,0,0,0,1
0.304,0,20,37,0,0,0,36000,179200,46,44,48,92,921,215151,0,0,0,0,0,1
0,0,28,44,3,0,0,46625,178500,60,56,62,117,1136,337132,0,0,0,0,0,1
0,0,17,10,0,0,0,40000,120000,46,44,48,30,292,113602,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,2,0,0,0,82700,323000,46,44,48,4,42,7252,NA,NA,NA,NA,NA,NA
0,0,1,8,0,0,0,1.5e+07,1.5e+07,46,44,48,18,195,79940,0,1,0,0,0,0
0,0,48,0,0,0,0,22850,106000,46,44,48,53,563,284640,0,0,0,0,0,1
0.608,0,2,0,1,0,0,108000,150000,23,23,23,53,563,284640,0,1,0,0,0,0
0,0,0,4,0,0,0,82700,323000,46,44,48,16,160,582604,NA,NA,NA,NA,NA,NA
0,0,3,58,0,0,0,54000,119000,46,44,48,232,2215,5377710,0,0,0,0,0,1
0,0,10,102,5,4,0,210000,4e+05,56,50,59,407,3766,1711395,0,1,0,0,0,0
0,0,1,73,1,1,0,30000,30000,65,65,65,333,3303,2869703,0,1,0,0,0,0
13.695,0,16,36,0,0,0,292500,4582104,46,44,48,150,1436,467198,0,1,0,0,0,0
6.073,0,26,50,1,0,0,157000,7e+05,77,77,77,199,1968,638719,0,1,0,0,0,0
0.304,0,23,33,0,0,0,22000,6e+05,46,44,48,105,1014,310348,0,0,0,0,0,1
0,4,6,112,0,7,0,27250,65360,46,44,48,636,6278,2498417,0,0,0,0,0,1
0,1,76,57,0,0,0,13291,2e+07,46,44,48,301,2777,2738904,0,0,0,0,0,1
0,0,15,105,1,0,0,24900,58000,48,48,48,297,6014,2933187,0,0,0,0,0,1
0.304,0,20,82,2,0,0,32886,120000,45.5,43,48,182,4138,1650222,0,0,0,0,0,1
0,0,20,21,1,0,0,42000,310000,38,38,38,42,478,110350,0,0,0,0,0,1
1.103,2,25,22,0,0,0,22000,153303,46,44,48,89,931,1008310,0,0,0,0,0,1
0.141,0,30,8,2,1,0,23500,135000,52,51,53,23,230,233885,0,0,0,0,0,1
0,0,13,76,0,1,0,34000,280000,46,44,48,237,2234,1493452,0,0,0,0,0,1
0,0,0,4,0,0,0,82700,323000,46,44,48,14,144,64237,NA,NA,NA,NA,NA,NA
1.898,0,9,11,0,2,0,55000,966008,46,44,48,47,471,363087,0,1,0,0,0,0
0,0,23,8,1,0,0,90000,219900,45,45,45,34,331,118513,0,0,0,0,0,1
0,0,39,9,0,0,0,68000,514000,46,44,48,29,269,199766,0,0,0,0,0,1
0,0,16,114,0,0,0,360000,683000,46,44,48,319,2968,1787774,0,0,0,0,0,1
0,0,19,153,1,0,0,292500,655000,27,27,27,306,3445,2214468,0,0,0,0,0,1
0,0,0,12,0,0,0,82700,323000,46,44,48,31,520,487594,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,34,6,0,0,0,244000,1620000,46,44,48,24,258,270510,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
1.103,0,57,11,1,0,0,36000,235000,67,67,67,33,352,142598,0,0,0,0,0,1
0,0,31,33,3,0,0,44000,1353650,64.6666666666667,63,67,77,819,239692,0,0,0,0,0,1
0,0,27,37,2,0,0,34000,1300000,40,39,41,81,767,202772,0,0,0,0,0,1
1.009,0,28,8,0,0,0,28000,600335,46,44,48,16,170,237462,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,1,0,0,0,0,67000,67000,46,44,48,53,563,284640,0,0,0,0,0,1
0,0,2,61,0,0,0,7530000,1.5e+07,46,44,48,171,1695,3181929,0,1,0,0,0,0
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,7,0,2,0,0,99000,1.5e+07,24,21,27,53,563,284640,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,3,38,0,4,0,685000,745000,46,44,48,146,1406,3996430,0,0,0,0,0,1
0,0,2,8,0,0,0,93750,115000,46,44,48,39,373,1025809,0,0,0,0,0,1
0,0,5,91,1,2,0,192060,407000,50,50,50,356,3364,1763597,0,0,0,0,0,1
0,0,2,43,0,3,0,2e+05,2e+05,46,44,48,170,1621,707436,0,1,0,0,0,0
0.141,0,8,9,1,0,0,198700,299000,65,65,65,32,301,134714,0,1,0,0,0,0
12.592,10,55,19,2,0,0,89000,13075191,73.5,71,76,70,669,248626,0,0,0,0,0,1
1.548,0,3,5,0,0,0,85000,2117393,46,44,48,18,174,77838,0,0,0,0,0,1
0,0,3,8,0,0,0,1554857,1860000,46,44,48,24,236,61987,0,1,0,0,0,0
3.309,0,84,50,2,0,0,799472,2e+07,77,76,78,209,2017,354159,0,1,0,0,0,0
24.993,0,44,97,3,0,0,79350,2e+07,68.3333333333333,67,69,517,5209,2745087,0,0,0,0,0,1
0,0,33,7,0,0,0,15000,576350,46,44,48,15,154,64821,0,0,0,0,0,1
0,0,4,46,1,0,0,11550,37250,40,40,40,116,3228,1360312,0,0,0,0,0,1
0,0,32,37,1,0,0,17900,120865,47,47,47,99,2121,983196,0,0,0,0,0,1
0,3,36,55,0,0,0,15000,705928,46,44,48,220,2310,2708805,0,0,0,0,0,1
0.608,0,63,1,0,0,0,20000,705928,46,44,48,2,23,11611,0,0,0,0,0,1
1.244,0,25,6,0,0,0,30000,832000,46,44,48,22,226,168077,0,1,0,0,0,0
0.749,0,22,43,0,0,0,90000,2e+07,46,44,48,206,2024,601532,0,1,0,0,0,0
0.304,0,22,24,0,0,0,24500,1554000,46,44,48,95,872,1378085,0,1,0,0,0,0
0,0,19,37,0,0,0,146850,423000,46,44,48,133,1168,854009,0,0,0,0,0,1
0,0,18,52,1,0,0,208500,480000,36,36,36,145,1304,1529516,0,0,0,0,0,1
2.206,0,26,38,1,0,0,62000,475000,31,31,31,76,950,525846,0,0,0,0,0,1
0,0,41,161,4,0,0,268500,925000,30.5,27,35,387,3896,1748132,0,0,0,0,0,1
0,0,0,56,0,0,0,82700,323000,46,44,48,112,2380,2011142,NA,NA,NA,NA,NA,NA
0,0,0,39,0,0,0,82700,323000,46,44,48,65,1859,1313741,NA,NA,NA,NA,NA,NA
0,0,22,23,2,0,0,37030,125000,66,65,67,69,674,170459,0,0,0,0,0,1
0,0,29,10,2,0,0,104000,208500,63,63,63,28,271,79647,0,0,0,0,0,1
0,0,1,0,0,0,0,115000,115000,46,44,48,53,563,284640,0,0,1,0,0,0
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,15,0,0,0,82700,323000,46,44,48,30,375,1026525,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,10,0,1,0,0,61214.5,109000,10,10,10,53,563,284640,0,0,0,0,0,1
0,0,0,25,0,0,0,82700,323000,46,44,48,75,725,1799225,NA,NA,NA,NA,NA,NA
0,0,0,44,0,0,0,82700,323000,46,44,48,132,1276,3166636,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,3,0,0,0,82700,323000,46,44,48,8,93,160712,NA,NA,NA,NA,NA,NA
0,0,21,12,0,1,0,625000,745000,46,44,48,40,432,713599,0,0,0,0,0,1
0,0,0,17,0,0,0,82700,323000,46,44,48,51,510,392989,NA,NA,NA,NA,NA,NA
0,0,0,45,0,0,0,82700,323000,46,44,48,171,1728,1673424,NA,NA,NA,NA,NA,NA
0,0,30,25,1,2,0,261500,750000,56,56,56,64,673,317285,0,0,0,0,0,1
0,0,30,40,1,0,1,103750,428571,55,55,55,138,1300,762905,0,0,0,0,0,1
1.103,0,11,10,0,0,0,54000,227340,46,44,48,32,312,128167,0,0,0,0,0,1
4.553,0,27,19,2,2,0,163000,750000,75.5,71,80,72,700,213591,0,0,0,0,0,1
5.741,0,52,39,0,0,0,54500,220000,46,44,48,218,2006,1000957,0,0,0,0,0,1
1.103,0,15,12,1,0,0,50000,1200000,82,82,82,55,505,179931,0,0,0,0,0,1
0,0,27,9,0,0,0,40000,222000,46,44,48,32,291,106416,0,0,0,0,0,1
0.445,0,17,4,2,0,0,20000,8e+06,61,61,61,13,131,53182,0,0,0,0,0,1
0.304,0,0,27,0,0,0,82700,323000,46,44,48,88,1258,360916,NA,NA,NA,NA,NA,NA
0,0,66,26,5,0,0,13500,1075000,48,42,57,78,749,278173,0,0,0,0,0,1
0,2,36,7,2,0,0,16750,217500,53,47,59,25,239,112013,0,0,0,0,0,1
1.548,0,30,19,1,0,0,23400,110000,60,60,60,69,721,910891,0,0,0,0,0,1
1.357,0,36,33,2,0,0,17071,2e+07,54,54,54,104,1056,1134658,0,0,0,0,0,1
0.749,0,22,14,1,0,0,99750,2e+07,53,53,53,53,543,259329,0,1,0,0,0,0
0,0,25,19,2,0,0,36640,842600,43.5,40,47,57,565,355327,0,0,0,0,0,1
0.046,0,35,36,3,0,0,56000,575000,34.6666666666667,31,40,142,1290,1392057,0,0,0,0,0,1
0,0,9,18,0,0,0,51000,108000,46,44,48,54,576,1280142,0,0,0,0,0,1
0,0,15,105,1,0,0,345000,499900,28,28,28,290,3021,2594857,0,0,0,0,0,1
0,0,42,58,2,0,0,81150,405000,30,27,33,151,1729,703390,0,0,0,0,0,1
0,0,0,42,0,0,0,82700,323000,46,44,48,42,2436,1227681,NA,NA,NA,NA,NA,NA
0,0,17,10,1,0,0,25000,82900,62,62,62,25,277,94216,0,0,0,0,0,1
0,0,0,20,0,0,0,82700,323000,46,44,48,80,900,3198500,NA,NA,NA,NA,NA,NA
0,0,0,44,0,0,0,82700,323000,46,44,48,172,1930,6835742,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,28,0,0,0,82700,323000,46,44,48,56,700,1916180,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,5,0,0,0,0,28000,104983,46,44,48,53,563,284640,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
0,0,1,27,1,0,0,7300000,7300000,17,17,17,81,783,1943163,0,1,0,0,0,0
0,0,6,0,1,0,0,362500,680000,5,5,5,53,563,284640,0,0,0,0,0,1
0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
10.082,0,0,2,1,0,0,82700,323000,59,59,59,12,123,233466,NA,NA,NA,NA,NA,NA
0,0,0,18,0,0,0,82700,323000,46,44,48,64,686,729362,NA,NA,NA,NA,NA,NA
