"srvy_address"|"strsegid"|"geo_address"|"lat"|"long"|"geo_address_type"|"geo_accuracy"
"RUWES OAK DR & SARAHS OAK DR, Cincinnati, OH, USA"|"2930990307729314823014"|"RUWES OAK DR & SARAHS OAK DR, Cincinnati, OH, USA"|39.195526|-84.675311|"locality,political"|"locality"
"SARAHS OAK DR & RUWES OAK DR, Cincinnati, OH, USA"|"2930794438229310423619"|"SARAHS OAK DR & RUWES OAK DR, Cincinnati, OH, USA"|39.195526|-84.675311|"locality,political"|"locality"
"ALEXANDRAS OAK CT & SARAHS OAK DR, Cincinnati, OH, USA"|"2384733430825374313694"|"ALEXANDRAS OAK CT & SARAHS OAK DR, Cincinnati, OH, USA"|39.194556|-84.670037|"locality,political"|"locality"
"SARAHS OAK DR & ALEXANDRAS OAK CT, Cincinnati, OH, USA"|"3398846461533990134235"|"SARAHS OAK DR & ALEXANDRAS OAK CT, Cincinnati, OH, USA"|39.194556|-84.670037|"locality,political"|"locality"
"BAUGHMAN RD & OXFORD RD, Cincinnati, OH, USA"|"3398636478033988464615"|"BAUGHMAN RD & OXFORD RD, Cincinnati, OH, USA"|39.09386|-84.388011|"locality,political"|"locality"
"OXFORD RD & BAUGHMAN RD, Cincinnati, OH, USA"|"3372959500737034695642"|"OXFORD RD & BAUGHMAN RD, Cincinnati, OH, USA"|39.09386|-84.388011|"locality,political"|"locality"
"TWIN LAKES CT & ASPEN VIEW CT, Cincinnati, OH, USA"|"4743562273547435682843"|"TWIN LAKES CT & ASPEN VIEW CT, Cincinnati, OH, USA"|39.207107|-84.671549|"locality,political"|"locality"
"PINNACLE DR & LOFTY VIEW LN, Cincinnati, OH, USA"|"1863386000818636290024"|"PINNACLE DR & LOFTY VIEW LN, Cincinnati, OH, USA"|39.20006|-84.670681|"locality,political"|"locality"
"LOFTY VIEW LN & PINNACLE DR, Cincinnati, OH, USA"|"2884571768628846017945"|"LOFTY VIEW LN & PINNACLE DR, Cincinnati, OH, USA"|39.200061|-84.670682|"locality,political"|"locality"
"OHIO AV & WAKEFIELD ST, Cincinnati, OH, USA"|"3686824378536870344194"|"OHIO AV & WAKEFIELD ST, Cincinnati, OH, USA"|39.124544|-84.516359|"locality,political"|"locality"
"WAKEFIELD ST & OHIO AV, Cincinnati, OH, USA"|"4751077414347511223548"|"WAKEFIELD ST & OHIO AV, Cincinnati, OH, USA"|39.124544|-84.516359|"locality,political"|"locality"
"OHIO AV & HUGHES ST, Cincinnati, OH, USA"|"5037635440050380884122"|"OHIO AV & HUGHES ST, Cincinnati, OH, USA"|39.124544|-84.516359|"locality,political"|"locality"
"HUGHES ST & OHIO AV, Cincinnati, OH, USA"|"2884547747328845717686"|"HUGHES ST & OHIO AV, Cincinnati, OH, USA"|39.124544|-84.516359|"locality,political"|"locality"
"WAMSLEY DR & HUGHES ST, Cincinnati, OH, USA"|"3381665060833823880536"|"WAMSLEY DR & HUGHES ST, Cincinnati, OH, USA"|39.113265|-84.511642|"locality,political"|"locality"
"HUGHES ST & WAMSLEY DR, Cincinnati, OH, USA"|"2626029051926260640704"|"HUGHES ST & WAMSLEY DR, Cincinnati, OH, USA"|39.113265|-84.511642|"locality,political"|"locality"
"ADAMS ST & WAMSLEY DR, Cincinnati, OH, USA"|"3324563490333252055997"|"ADAMS ST & WAMSLEY DR, Cincinnati, OH, USA"|39.244493|-84.454738|"locality,political"|"locality"
"WAMSLEY DR & ADAMS ST, Cincinnati, OH, USA"|"3350378742533509557980"|"WAMSLEY DR & ADAMS ST, Cincinnati, OH, USA"|39.244493|-84.454738|"locality,political"|"locality"
"CHESTNUT LN & CHESTNUT RIDGE DR, Cincinnati, OH, USA"|"2626298074326264030404"|"CHESTNUT LN & CHESTNUT RIDGE DR, Cincinnati, OH, USA"|39.070932|-84.400781|"locality,political"|"locality"
"CHESTNUT RIDGE DR & CHESTNUT LN, Cincinnati, OH, USA"|"2625666053226260290519"|"CHESTNUT RIDGE DR & CHESTNUT LN, Cincinnati, OH, USA"|39.070932|-84.400781|"locality,political"|"locality"
"WADDELL DR & LAVERTY LN, Cincinnati, OH, USA"|"3305352312733053753005"|"WADDELL DR & LAVERTY LN, Cincinnati, OH, USA"|39.065227|-84.39996|"locality,political"|"locality"
"LAVERTY LN & WADDELL DR, Cincinnati, OH, USA"|"5417467212254175502601"|"LAVERTY LN & WADDELL DR, Cincinnati, OH, USA"|39.06563|-84.396069|"locality,political"|"locality"
"THOMPSON RD & EAGLE CREEK RD, Cincinnati, OH, USA"|"4853369484948534235393"|"THOMPSON RD & EAGLE CREEK RD, Cincinnati, OH, USA"|39.238942|-84.669091|"locality,political"|"locality"
"EAGLE CREEK RD & THOMPSON RD, Cincinnati, OH, USA"|"5912125318759123723758"|"EAGLE CREEK RD & THOMPSON RD, Cincinnati, OH, USA"|39.238942|-84.669091|"locality,political"|"locality"
"THOMPSON RD & E MIAMI RIVER RD, Cincinnati, OH, USA"|"3360394177833610491665"|"THOMPSON RD & E MIAMI RIVER RD, Cincinnati, OH, USA"|39.239568|-84.67617|"locality,political"|"locality"
"E MIAMI RIVER RD & THOMPSON RD, Cincinnati, OH, USA"|"3305544203033055851818"|"E MIAMI RIVER RD & THOMPSON RD, Cincinnati, OH, USA"|39.239568|-84.67617|"locality,political"|"locality"
"TULE LN & HACIENDA LN, Cincinnati, OH, USA"|"2422979083524231530814"|"TULE LN & HACIENDA LN, Cincinnati, OH, USA"|39.176722|-84.456223|"locality,political"|"locality"
"HACIENDA LN & TULE LN, Cincinnati, OH, USA"|"2706012272227061412706"|"HACIENDA LN & TULE LN, Cincinnati, OH, USA"|39.176722|-84.456223|"locality,political"|"locality"
"MESA LN & TULE LN, Cincinnati, OH, USA"|"3027506865930276458642"|"MESA LN & TULE LN, Cincinnati, OH, USA"|39.210138|-84.551757|"locality,political"|"locality"
"TULE LN & MESA LN, Cincinnati, OH, USA"|"3020086841030201338959"|"TULE LN & MESA LN, Cincinnati, OH, USA"|39.176722|-84.456223|"locality,political"|"locality"
"LONG ST & LOCUST ST, Cincinnati, OH, USA"|"4549975590145402396172"|"LONG ST & LOCUST ST, Cincinnati, OH, USA"|39.115317|-84.513742|"locality,political"|"locality"
"LOCUST ST & LONG ST, Cincinnati, OH, USA"|"2795225338127958393244"|"LOCUST ST & LONG ST, Cincinnati, OH, USA"|39.115317|-84.513742|"locality,political"|"locality"
"SYCAMORE ST & LONG ST, Cincinnati, OH, USA"|"2089668901623700079053"|"SYCAMORE ST & LONG ST, Cincinnati, OH, USA"|39.115317|-84.513742|"locality,political"|"locality"
"LONG ST & SYCAMORE ST, Cincinnati, OH, USA"|"2370007898823702819016"|"LONG ST & SYCAMORE ST, Cincinnati, OH, USA"|39.115317|-84.513742|"locality,political"|"locality"
"NEW BIDDINGER RD & CAROLINA TRACE RD, Cincinnati, OH, USA"|"2088959908520893569125"|"NEW BIDDINGER RD & CAROLINA TRACE RD, Cincinnati, OH, USA"|39.106117|-84.506042|"locality,political"|"locality"
"CAROLINA TRACE RD & NEW BIDDINGER RD, Cincinnati, OH, USA"|"1605917063316081219754"|"CAROLINA TRACE RD & NEW BIDDINGER RD, Cincinnati, OH, USA"|39.175367|-84.47788|"locality,political"|"locality"
"BAUGHMAN RD & STARSPRAY DR, Cincinnati, OH, USA"|"2806462292530066252541"|"BAUGHMAN RD & STARSPRAY DR, Cincinnati, OH, USA"|39.115393|-84.526044|"locality,political"|"locality"
"BAUGHMAN RD & NEW HAVEN RD, Cincinnati, OH, USA"|"2966765350329573301663"|"BAUGHMAN RD & NEW HAVEN RD, Cincinnati, OH, USA"|39.115393|-84.526044|"locality,political"|"locality"
"NEW HAVEN RD & BAUGHMAN RD, Cincinnati, OH, USA"|"2957745008329578119943"|"NEW HAVEN RD & BAUGHMAN RD, Cincinnati, OH, USA"|39.115393|-84.526044|"locality,political"|"locality"
"POOLE RD & LIVINGSTON RD, Cincinnati, OH, USA"|"2794213380427942803770"|"POOLE RD & LIVINGSTON RD, Cincinnati, OH, USA"|39.239798|-84.615231|"locality,political"|"locality"
"LIVINGSTON RD & POOLE RD, Cincinnati, OH, USA"|"2793996395827942103809"|"LIVINGSTON RD & POOLE RD, Cincinnati, OH, USA"|39.239798|-84.615231|"locality,political"|"locality"
"SANDUSKY RD & HARRISON AV, Cincinnati, OH, USA"|"2948176896729484388489"|"SANDUSKY RD & HARRISON AV, Cincinnati, OH, USA"|39.095735|-84.300899|"locality,political"|"locality"
"HARRISON AV & SANDUSKY RD, Cincinnati, OH, USA"|"3563599300035650263128"|"HARRISON AV & SANDUSKY RD, Cincinnati, OH, USA"|39.123374|-84.53793|"locality,political"|"locality"
"KINGSCOVE WY & JEANNIE AV, Cincinnati, OH, USA"|"2078919466920789525000"|"KINGSCOVE WY & JEANNIE AV, Cincinnati, OH, USA"|39.069911|-84.364297|"locality,political"|"locality"
"KINGSCOVE WY & WETHERIDGE DR, Cincinnati, OH, USA"|"2079412589723806615768"|"KINGSCOVE WY & WETHERIDGE DR, Cincinnati, OH, USA"|39.071973|-84.368624|"locality,political"|"locality"
"JEANNIE AV & KINGSCOVE WY, Cincinnati, OH, USA"|"2395171290825357293295"|"JEANNIE AV & KINGSCOVE WY, Cincinnati, OH, USA"|39.069911|-84.364297|"locality,political"|"locality"
"JEANNIE AV & WETHERIDGE DR, Cincinnati, OH, USA"|"2372231731823732437226"|"JEANNIE AV & WETHERIDGE DR, Cincinnati, OH, USA"|39.069911|-84.364297|"locality,political"|"locality"
"WETHERIDGE DR & KINGSCOVE WY, Cincinnati, OH, USA"|"2990381601329904066110"|"WETHERIDGE DR & KINGSCOVE WY, Cincinnati, OH, USA"|39.071973|-84.368624|"locality,political"|"locality"
"WETHERIDGE DR & JEANNIE AV, Cincinnati, OH, USA"|"3626980972336270899144"|"WETHERIDGE DR & JEANNIE AV, Cincinnati, OH, USA"|39.069911|-84.364297|"locality,political"|"locality"
"HIGH MEADOWS DR & WETHERIDGE DR, Cincinnati, OH, USA"|"4815488783448155918240"|"HIGH MEADOWS DR & WETHERIDGE DR, Cincinnati, OH, USA"|39.07139|-84.367553|"locality,political"|"locality"
"WETHERIDGE DR & HIGH MEADOWS DR, Cincinnati, OH, USA"|"4814784793048154887834"|"WETHERIDGE DR & HIGH MEADOWS DR, Cincinnati, OH, USA"|39.07139|-84.367553|"locality,political"|"locality"
"SYCAMORE ST & WATER ST, Cincinnati, OH, USA"|"4815297827348155918240"|"SYCAMORE ST & WATER ST, Cincinnati, OH, USA"|39.094338|-84.518844|"locality,political"|"locality"
"WATER ST & SYCAMORE ST, Cincinnati, OH, USA"|"4815591824048156408697"|"WATER ST & SYCAMORE ST, Cincinnati, OH, USA"|39.094338|-84.518844|"locality,political"|"locality"
"PEBBLEKNOLL DR & PEBBLECREEK LN, Cincinnati, OH, USA"|"1960312708819706366577"|"PEBBLEKNOLL DR & PEBBLECREEK LN, Cincinnati, OH, USA"|39.253717|-84.619858|"locality,political"|"locality"
"PEBBLECREEK LN & PEBBLEKNOLL DR, Cincinnati, OH, USA"|"2626029051926264030404"|"PEBBLECREEK LN & PEBBLEKNOLL DR, Cincinnati, OH, USA"|39.256982|-84.620969|"locality,political"|"locality"
"PEBBLEVALLEY DR & PEBBLEKNOLL DR, Cincinnati, OH, USA"|"3567894209635681942104"|"PEBBLEVALLEY DR & PEBBLEKNOLL DR, Cincinnati, OH, USA"|39.253717|-84.619858|"locality,political"|"locality"
"PEBBLEKNOLL DR & PEBBLEVALLEY DR, Cincinnati, OH, USA"|"3381775161133817921759"|"PEBBLEKNOLL DR & PEBBLEVALLEY DR, Cincinnati, OH, USA"|39.253717|-84.619858|"locality,political"|"locality"
"SHEITS RD & BREHM RD, Cincinnati, OH, USA"|"2626403040426265500444"|"SHEITS RD & BREHM RD, Cincinnati, OH, USA"|39.247302|-84.634017|"locality,political"|"locality"
"BREHM RD & SHEITS RD, Cincinnati, OH, USA"|"3381916292533919543270"|"BREHM RD & SHEITS RD, Cincinnati, OH, USA"|39.247302|-84.634017|"locality,political"|"locality"
"SPRINGDALE RD & BREHM RD, Cincinnati, OH, USA"|"6008172330960084881790"|"SPRINGDALE RD & BREHM RD, Cincinnati, OH, USA"|39.247302|-84.634017|"locality,political"|"locality"
"BREHM RD & SPRINGDALE RD, Cincinnati, OH, USA"|"4044568125440448171232"|"BREHM RD & SPRINGDALE RD, Cincinnati, OH, USA"|39.247302|-84.634017|"locality,political"|"locality"
"SPRINGDALE RD & OLD BLUE ROCK RD, Cincinnati, OH, USA"|"3381792175933818312134"|"SPRINGDALE RD & OLD BLUE ROCK RD, Cincinnati, OH, USA"|39.256015|-84.583323|"locality,political"|"locality"
"OLD BLUE ROCK RD & SPRINGDALE RD, Cincinnati, OH, USA"|"3037265231030372892575"|"OLD BLUE ROCK RD & SPRINGDALE RD, Cincinnati, OH, USA"|39.256015|-84.583323|"locality,political"|"locality"
"SPRINGDALE RD & POOLE RD, Cincinnati, OH, USA"|"3381831213433818622418"|"SPRINGDALE RD & POOLE RD, Cincinnati, OH, USA"|39.236477|-84.613528|"locality,political"|"locality"
"POOLE RD & SPRINGDALE RD, Cincinnati, OH, USA"|"3648040224136481882116"|"POOLE RD & SPRINGDALE RD, Cincinnati, OH, USA"|39.236477|-84.613528|"locality,political"|"locality"
"SPRINGDALE RD & SHEITS RD, Cincinnati, OH, USA"|"3381558964233816650608"|"SPRINGDALE RD & SHEITS RD, Cincinnati, OH, USA"|39.240573|-84.620742|"locality,political"|"locality"
"SHEITS RD & SPRINGDALE RD, Cincinnati, OH, USA"|"3381700089533817241123"|"SHEITS RD & SPRINGDALE RD, Cincinnati, OH, USA"|39.240573|-84.620742|"locality,political"|"locality"
"HARMONY DR & CAROLINA TRACE RD, Cincinnati, OH, USA"|"3381665060833817000895"|"HARMONY DR & CAROLINA TRACE RD, Cincinnati, OH, USA"|39.242287|-84.473461|"locality,political"|"locality"
"CAROLINA TRACE RD & HARMONY DR, Cincinnati, OH, USA"|"3919616972739105879625"|"CAROLINA TRACE RD & HARMONY DR, Cincinnati, OH, USA"|39.242287|-84.473461|"locality,political"|"locality"
"JEANNIE AV & ROSETREE LN, Cincinnati, OH, USA"|"4361152825443613918213"|"JEANNIE AV & ROSETREE LN, Cincinnati, OH, USA"|39.069911|-84.364297|"locality,political"|"locality"
"ROSETREE LN & JEANNIE AV, Cincinnati, OH, USA"|"2425389025724956700223"|"ROSETREE LN & JEANNIE AV, Cincinnati, OH, USA"|39.069911|-84.364297|"locality,political"|"locality"
"JEANNIE AV & ALNETTA DR, Cincinnati, OH, USA"|"3873099587438736905795"|"JEANNIE AV & ALNETTA DR, Cincinnati, OH, USA"|39.069911|-84.364297|"locality,political"|"locality"
"ALNETTA DR & JEANNIE AV, Cincinnati, OH, USA"|"3873502387038736905795"|"ALNETTA DR & JEANNIE AV, Cincinnati, OH, USA"|39.069941|-84.365357|"locality,political"|"locality"
"WALKINGFERN DR & DEERTRAIL DR, Cincinnati, OH, USA"|"3558298875639088028219"|"WALKINGFERN DR & DEERTRAIL DR, Cincinnati, OH, USA"|39.166759|-84.53822|"locality,political"|"locality"
"DEERTRAIL DR & WALKINGFERN DR, Cincinnati, OH, USA"|"3175534679931757776892"|"DEERTRAIL DR & WALKINGFERN DR, Cincinnati, OH, USA"|39.166759|-84.53822|"locality,political"|"locality"
"VALLEYCREEK DR & WALKINGFERN DR, Cincinnati, OH, USA"|"3050967123330513261173"|"VALLEYCREEK DR & WALKINGFERN DR, Cincinnati, OH, USA"|39.166759|-84.53822|"locality,political"|"locality"
"MOCKERNUT DR & HICKORY VALLEY LN, Cincinnati, OH, USA"|"2495670022324958340199"|"MOCKERNUT DR & HICKORY VALLEY LN, Cincinnati, OH, USA"|39.144059|-84.498784|"locality,political"|"locality"
"HICKORY VALLEY LN & MOCKERNUT DR, Cincinnati, OH, USA"|"4086972700040869857149"|"HICKORY VALLEY LN & MOCKERNUT DR, Cincinnati, OH, USA"|39.144059|-84.498784|"locality,political"|"locality"
"KINGNUT DR & MOCKERNUT DR, Cincinnati, OH, USA"|"5029599021350197711949"|"KINGNUT DR & MOCKERNUT DR, Cincinnati, OH, USA"|39.166759|-84.53822|"locality,political"|"locality"
"DRY FORK RD & PILOT RD, Cincinnati, OH, USA"|"0750093693107502756946"|"DRY FORK RD & PILOT RD, Cincinnati, OH, USA"|39.189195|-84.605628|"locality,political"|"locality"
"PILOT RD & DRY FORK RD, Cincinnati, OH, USA"|"0279690935302798619588"|"PILOT RD & DRY FORK RD, Cincinnati, OH, USA"|39.189195|-84.605628|"locality,political"|"locality"
"TIMEPIECE LN & LEGACY WY, Cincinnati, OH, USA"|"2694080310826950003092"|"TIMEPIECE LN & LEGACY WY, Cincinnati, OH, USA"|39.290876|-84.37632|"locality,political"|"locality"
"LEGACY WY & TIMEPIECE LN, Cincinnati, OH, USA"|"3955456701639658086965"|"LEGACY WY & TIMEPIECE LN, Cincinnati, OH, USA"|39.290876|-84.37632|"locality,political"|"locality"
"LOCUST ST & NEW HAVEN RD, Cincinnati, OH, USA"|"3955546762539565087537"|"LOCUST ST & NEW HAVEN RD, Cincinnati, OH, USA"|39.145426|-84.357293|"locality,political"|"locality"
"NEW HAVEN RD & LOCUST ST, Cincinnati, OH, USA"|"6102287083161026250623"|"NEW HAVEN RD & LOCUST ST, Cincinnati, OH, USA"|39.145426|-84.357293|"locality,political"|"locality"
"DRY FORK RD & HARRISON RD, Cincinnati, OH, USA"|"6111056411361114704613"|"DRY FORK RD & HARRISON RD, Cincinnati, OH, USA"|39.178414|-84.587848|"locality,political"|"locality"
"HARRISON RD & DRY FORK RD, Cincinnati, OH, USA"|"6111180535361117304943"|"HARRISON RD & DRY FORK RD, Cincinnati, OH, USA"|39.178414|-84.587848|"locality,political"|"locality"
"OLD HARRISON RD & HARRISON RD, Cincinnati, OH, USA"|"5895962588658965545838"|"OLD HARRISON RD & HARRISON RD, Cincinnati, OH, USA"|39.095735|-84.300899|"locality,political"|"locality"
"HARRISON RD & OLD HARRISON RD, Cincinnati, OH, USA"|"6111367637361114606590"|"HARRISON RD & OLD HARRISON RD, Cincinnati, OH, USA"|39.095735|-84.300899|"locality,political"|"locality"
"EDGEWOOD RD & NEW HAVEN RD, Cincinnati, OH, USA"|"2333592695623336276137"|"EDGEWOOD RD & NEW HAVEN RD, Cincinnati, OH, USA"|39.178224|-84.603605|"locality,political"|"locality"
"NEW HAVEN RD & EDGEWOOD RD, Cincinnati, OH, USA"|"5333322271953334282998"|"NEW HAVEN RD & EDGEWOOD RD, Cincinnati, OH, USA"|39.178224|-84.603605|"locality,political"|"locality"
"FLICK RD & THOMPSON RD, Cincinnati, OH, USA"|"2619777580026102405642"|"FLICK RD & THOMPSON RD, Cincinnati, OH, USA"|39.256259|-84.663175|"locality,political"|"locality"
"THOMPSON RD & FLICK RD, Cincinnati, OH, USA"|"2980775350129808163231"|"THOMPSON RD & FLICK RD, Cincinnati, OH, USA"|39.256259|-84.663175|"locality,political"|"locality"
"WILLEY RD & OXFORD RD, Cincinnati, OH, USA"|"3954716923439550709188"|"WILLEY RD & OXFORD RD, Cincinnati, OH, USA"|39.130041|-84.422904|"locality,political"|"locality"
"OXFORD RD & WILLEY RD, Cincinnati, OH, USA"|"3079544895230795829419"|"OXFORD RD & WILLEY RD, Cincinnati, OH, USA"|39.09386|-84.388011|"locality,political"|"locality"
"CAROLINA TRACE RD & NEW HAVEN RD, Cincinnati, OH, USA"|"2989612297529899723285"|"CAROLINA TRACE RD & NEW HAVEN RD, Cincinnati, OH, USA"|39.148263|-84.505219|"locality,political"|"locality"
"NEW HAVEN RD & CAROLINA TRACE RD, Cincinnati, OH, USA"|"2980789287629808163231"|"NEW HAVEN RD & CAROLINA TRACE RD, Cincinnati, OH, USA"|39.148263|-84.505219|"locality,political"|"locality"
"DRY FORK RD & OLD HARRISON RD, Cincinnati, OH, USA"|"5036596330950367463145"|"DRY FORK RD & OLD HARRISON RD, Cincinnati, OH, USA"|39.178414|-84.587848|"locality,political"|"locality"
"OLD HARRISON RD & DRY FORK RD, Cincinnati, OH, USA"|"3027928050430379851101"|"OLD HARRISON RD & DRY FORK RD, Cincinnati, OH, USA"|39.178414|-84.587848|"locality,political"|"locality"
"BLUE ROCK RD & BLUE ROCK HILL RD, Cincinnati, OH, USA"|"2989972328529801063267"|"BLUE ROCK RD & BLUE ROCK HILL RD, Cincinnati, OH, USA"|39.208905|-84.59667|"locality,political"|"locality"
"NORTHWEST RD & BLUE ROCK RD, Cincinnati, OH, USA"|"2989857335829899723285"|"NORTHWEST RD & BLUE ROCK RD, Cincinnati, OH, USA"|39.278794|-84.577466|"locality,political"|"locality"
"BLUE ROCK RD & NORTHWEST RD, Cincinnati, OH, USA"|"2380716669323809206659"|"BLUE ROCK RD & NORTHWEST RD, Cincinnati, OH, USA"|39.278794|-84.577466|"locality,political"|"locality"
"CHURCH ST & PASSMORE ST, Cincinnati, OH, USA"|"1783392248422255434081"|"CHURCH ST & PASSMORE ST, Cincinnati, OH, USA"|39.283816|-84.485463|"locality,political"|"locality"
"PASSMORE ST & CHURCH ST, Cincinnati, OH, USA"|"2225543408122263343989"|"PASSMORE ST & CHURCH ST, Cincinnati, OH, USA"|39.283816|-84.485463|"locality,political"|"locality"
"WEST RD & CAROLINA TRACE RD, Cincinnati, OH, USA"|"2225543408122263654663"|"WEST RD & CAROLINA TRACE RD, Cincinnati, OH, USA"|39.155257|-84.427863|"locality,political"|"locality"
"CAROLINA TRACE RD & WEST RD, Cincinnati, OH, USA"|"3995319242239956062771"|"CAROLINA TRACE RD & WEST RD, Cincinnati, OH, USA"|39.155257|-84.427863|"locality,political"|"locality"
"DRY RIDGE RD & BREHM RD, Cincinnati, OH, USA"|"3995077262539953192422"|"DRY RIDGE RD & BREHM RD, Cincinnati, OH, USA"|39.247302|-84.634017|"locality,political"|"locality"
"BREHM RD & DRY RIDGE RD, Cincinnati, OH, USA"|"3027928050430285330422"|"BREHM RD & DRY RIDGE RD, Cincinnati, OH, USA"|39.247302|-84.634017|"locality,political"|"locality"
"ST EDMONDS DR & FOXVIEW DR, Cincinnati, OH, USA"|"3038780259330388332709"|"ST EDMONDS DR & FOXVIEW DR, Cincinnati, OH, USA"|39.063106|-84.359673|"locality,political"|"locality"
"FOXVIEW DR & ST EDMONDS DR, Cincinnati, OH, USA"|"3039147251030391652626"|"FOXVIEW DR & ST EDMONDS DR, Cincinnati, OH, USA"|39.063106|-84.359673|"locality,political"|"locality"
"FOXVALLEY CT & FOXVIEW DR, Cincinnati, OH, USA"|"5040672230550408292217"|"FOXVALLEY CT & FOXVIEW DR, Cincinnati, OH, USA"|39.063106|-84.359673|"locality,political"|"locality"
"FOXVIEW DR & FOXVALLEY CT, Cincinnati, OH, USA"|"3995606277139960003771"|"FOXVIEW DR & FOXVALLEY CT, Cincinnati, OH, USA"|39.063106|-84.359673|"locality,political"|"locality"
"COLERAIN RD & DUNLAP RD, Cincinnati, OH, USA"|"0759158610107592426019"|"COLERAIN RD & DUNLAP RD, Cincinnati, OH, USA"|39.288098|-84.642192|"locality,political"|"locality"
"DUNLAP RD & COLERAIN RD, Cincinnati, OH, USA"|"3213218070732137760728"|"DUNLAP RD & COLERAIN RD, Cincinnati, OH, USA"|39.288098|-84.642192|"locality,political"|"locality"
"W KEMPER RD & COLERAIN RD, Cincinnati, OH, USA"|"5097494112150975221035"|"W KEMPER RD & COLERAIN RD, Cincinnati, OH, USA"|39.2995|-84.582996|"locality,political"|"locality"
"COLERAIN RD & W KEMPER RD, Cincinnati, OH, USA"|"3039457181930395062145"|"COLERAIN RD & W KEMPER RD, Cincinnati, OH, USA"|39.133547|-84.535955|"locality,political"|"locality"
"YEATMAN RD & COLERAIN RD, Cincinnati, OH, USA"|"3039506214530305401989"|"YEATMAN RD & COLERAIN RD, Cincinnati, OH, USA"|39.290068|-84.631062|"locality,political"|"locality"
"COLERAIN RD & YEATMAN RD, Cincinnati, OH, USA"|"2128918670221297416578"|"COLERAIN RD & YEATMAN RD, Cincinnati, OH, USA"|39.290068|-84.631062|"locality,political"|"locality"
"OLD HARRISON RD & HARRISON RD, Cincinnati, OH, USA"|"0730595362107309093653"|"OLD HARRISON RD & HARRISON RD, Cincinnati, OH, USA"|39.095735|-84.300899|"locality,political"|"locality"
"HARRISON RD & OLD HARRISON RD, Cincinnati, OH, USA"|"0730219365307305953690"|"HARRISON RD & OLD HARRISON RD, Cincinnati, OH, USA"|39.095735|-84.300899|"locality,political"|"locality"
"STONINGTON RD & FENCHURCH CT, Cincinnati, OH, USA"|"6110763375361110564113"|"STONINGTON RD & FENCHURCH CT, Cincinnati, OH, USA"|39.065704|-84.367969|"locality,political"|"locality"
"FENCHURCH CT & STONINGTON RD, Cincinnati, OH, USA"|"6094068180360942111450"|"FENCHURCH CT & STONINGTON RD, Cincinnati, OH, USA"|39.065704|-84.367969|"locality,political"|"locality"
"NORTHWICH DR & MAIDSTONE CT, Cincinnati, OH, USA"|"6102409964761029399818"|"NORTHWICH DR & MAIDSTONE CT, Cincinnati, OH, USA"|39.062512|-84.365432|"locality,political"|"locality"
"MAIDSTONE CT & NORTHWICH DR, Cincinnati, OH, USA"|"6101024736361011387302"|"MAIDSTONE CT & NORTHWICH DR, Cincinnati, OH, USA"|39.061775|-84.365515|"locality,political"|"locality"
"NEW BIDDINGER RD & HOPPING RD, Cincinnati, OH, USA"|"6112575576861125906230"|"NEW BIDDINGER RD & HOPPING RD, Cincinnati, OH, USA"|39.106117|-84.506042|"locality,political"|"locality"
"HOPPING RD & NEW BIDDINGER RD, Cincinnati, OH, USA"|"6110473673461006127058"|"HOPPING RD & NEW BIDDINGER RD, Cincinnati, OH, USA"|39.106117|-84.506042|"locality,political"|"locality"
"NEW BIDDINGER RD & BRITTNEY DR, Cincinnati, OH, USA"|"6102374997861026910375"|"NEW BIDDINGER RD & BRITTNEY DR, Cincinnati, OH, USA"|39.216868|-84.380883|"locality,political"|"locality"
"BRITTNEY DR & NEW BIDDINGER RD, Cincinnati, OH, USA"|"6102287083160926001170"|"BRITTNEY DR & NEW BIDDINGER RD, Cincinnati, OH, USA"|39.216868|-84.380883|"locality,political"|"locality"
"SPRING FLOWER CT & STARSPRAY DR, Cincinnati, OH, USA"|"6102993088461034300920"|"SPRING FLOWER CT & STARSPRAY DR, Cincinnati, OH, USA"|39.2648|-84.547587|"locality,political"|"locality"
"STARSPRAY DR & SPRING FLOWER CT, Cincinnati, OH, USA"|"3819749233438206723543"|"STARSPRAY DR & SPRING FLOWER CT, Cincinnati, OH, USA"|39.2648|-84.547587|"locality,political"|"locality"
"WILLEY RD & PADDYS RUN RD, Cincinnati, OH, USA"|"3881984010538822909573"|"WILLEY RD & PADDYS RUN RD, Cincinnati, OH, USA"|39.130041|-84.422904|"locality,political"|"locality"
"PADDYS RUN RD & WILLEY RD, Cincinnati, OH, USA"|"3573675791035749557572"|"PADDYS RUN RD & WILLEY RD, Cincinnati, OH, USA"|39.130041|-84.422904|"locality,political"|"locality"
"WILLEY RD & PADDYS RUN RD, Cincinnati, OH, USA"|"5051206650452416837322"|"WILLEY RD & PADDYS RUN RD, Cincinnati, OH, USA"|39.130041|-84.422904|"locality,political"|"locality"
"PADDYS RUN RD & WILLEY RD, Cincinnati, OH, USA"|"3573880045335738880270"|"PADDYS RUN RD & WILLEY RD, Cincinnati, OH, USA"|39.130041|-84.422904|"locality,political"|"locality"
"DRY FORK RD & HARRISON RD, Cincinnati, OH, USA"|"2380012463923800414938"|"DRY FORK RD & HARRISON RD, Cincinnati, OH, USA"|39.178414|-84.587848|"locality,political"|"locality"
