incident_date,incident_number,cad_number,alarm_date_time,unit_clear_date_time,street_address,apt_suite_number,neighborhood,incident_type_id,incident_type_desc,alarms,suppression_app_count,suppression_per_count,ems_app_count,ems_per_count,other_app_count,other_per_count,incident_closed,Location
09/01/2014,63,14244063,09/01/2014 10:14:00 AM,09/01/2014 10:22:00 AM,1346 LINCOLN AV,,WALNUT HIL,651,"Smoke scare, odor of smoke",0,2,8,0,,0,0,1,"CINCINNATI 45206
(39.126315875000046, -84.48624774699994)"
02/24/2014,170,14055170,02/24/2014 06:31:00 PM,02/24/2014 06:39:00 PM,630 LUNKEN PARK DR,,EAST  END ,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
07/01/2014,219,14182219,07/01/2014 09:45:00 PM,07/01/2014 10:02:00 PM,7859 STILLWELL RD,,ROSELAWN  ,251,"Excessive heat, scorch burns with no ignition",0,10,32,2,4,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
08/06/2014,63,14218063,08/06/2014 10:04:00 AM,08/06/2014 10:20:00 AM,108 CENTRAL PY ,,OVER-THE-R,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
04/29/2014,97,14119097,04/29/2014 01:27:00 PM,04/29/2014 01:35:00 PM,1805 COLMAR LN,,ROSELAWN  ,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45216
(39.19856897100004, -84.47975630799993)"
11/03/2014,5,14307005,11/03/2014 12:28:00 AM,11/03/2014 12:45:00 AM,6000 TOWNEVISTA DR,114,COLLEGE  H,553,Public service,0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
11/01/2014,136,14305136,11/01/2014 02:23:00 PM,11/01/2014 03:09:00 PM,28 4th,100,C. B. D. /,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"Cincinnati 45202
(39.107806151000034, -84.51089696299994)"
12/22/2014,158,14356158,12/22/2014 05:06:00 PM,12/22/2014 05:28:00 PM,6083 CENTER HILL AV,,Winton Hil,744,"Detector activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
05/27/2014,216,14147216,05/27/2014 10:22:00 PM,05/27/2014 10:45:00 PM,222 CENTRAL PY ,,OVER-THE-R,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
12/04/2014,84,14338084,12/04/2014 12:54:00 PM,12/04/2014 01:07:00 PM,3400 VINE ST,,AVONDALE  ,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
11/14/2014,60,14318060,11/14/2014 10:45:00 AM,11/14/2014 11:03:00 AM,1171 BEVERLY HILL DR,,MT.  LOOKO,424,Carbon monoxide incident,0,3,9,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
10/10/2014,181,14283181,10/10/2014 08:47:00 PM,10/10/2014 09:48:00 PM,118 ANDERSON FERRY RD,**C2,RIVERSIDE ,111,Fire - Building,0,10,32,1,2,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
03/28/2014,56,14087056,03/28/2014 09:39:00 AM,03/28/2014 10:42:00 AM,2001 BALTIMORE AV,,NORTH FAIR,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
04/09/2014,129,14099129,04/09/2014 05:06:00 PM,04/09/2014 05:13:00 PM,1425 LINN ST,,WEST  END ,710,"Malicious, mischievous false call, other",0,11,36,1,2,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
07/08/2014,105,14189105,07/08/2014 02:12:00 PM,07/08/2014 02:29:00 PM,2540 CORBETT DR UC ,,CLIFTON/UN,743,"Smoke detector activation, no fire - unintentional",0,3,12,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
10/26/2014,63,14299063,10/26/2014 09:34:00 AM,10/26/2014 09:53:00 AM,2317 HIGHLAND AV,,MOUNT  AUB,553,Public service,0,1,4,0,,0,0,1,"CINC 45231
(39.242557807000026, -84.54249818799997)"
06/23/2014,25,14174025,06/23/2014 03:46:00 AM,06/23/2014 04:02:00 AM,3600 GERINGER ST,,CAMP  WASH,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
05/25/2014,53,14145053,05/25/2014 09:14:00 AM,05/25/2014 09:20:00 AM,210 8TH ST,,C. B. D. /,740,"Unintentional transmission of alarm, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
04/27/2014,143,14117143,04/27/2014 06:07:00 PM,04/27/2014 06:18:00 PM,0 MONTGOMERY RD,,PLEASANT R,651,"Smoke scare, odor of smoke",0,2,8,0,,0,0,1,"CINC 45213
(39.18204926000004, -84.42030794299995)"
10/26/2014,86,14299086,10/26/2014 11:32:00 AM,10/26/2014 11:36:00 AM,3603 WASHINGTON AV,,NORTH AVON,700,"False alarm or false call, other",0,4,13,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
11/15/2014,20,14319020,11/15/2014 02:37:00 AM,11/15/2014 03:01:00 AM,1551 SECTION RD,,ROSELAWN  ,651,"Smoke scare, odor of smoke",0,12,40,2,4,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
05/18/2014,87,14138087,05/18/2014 01:36:00 PM,05/18/2014 02:08:00 PM,1568 ROCKFORD PL,,NORTHSIDE ,442,Overheated motor,0,10,32,1,2,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
02/03/2014,161,14034161,02/03/2014 09:38:00 PM,02/03/2014 09:54:00 PM,5435 KENWOOD RD,,MADISONVIL,622,No incident found on arrival at dispatch address,0,1,4,0,0,0,0,1,"CINC 45227
(39.15418908500004, -84.38997980499994)"
07/30/2014,5,14211005,07/30/2014 12:57:00 AM,07/30/2014 01:36:00 AM,3588 CARMEL TE,6,WESTWOOD  ,520,"Water problem, other",0,1,4,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
03/07/2014,124,14066124,03/07/2014 03:15:00 PM,03/07/2014 03:26:00 PM,2524 FLANIGAN CT,,MOUNT AIRY,550,"Public service assistance, other",0,1,4,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
07/11/2014,96,14192096,07/11/2014 01:40:00 PM,07/11/2014 02:13:00 PM,7 7TH ST,,C. B. D. /,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
10/21/2014,59,14294059,10/21/2014 10:01:00 AM,10/21/2014 10:28:00 AM,1071 CELESTIAL ST,,MOUNT  ADA,730,"System malfunction, other",0,3,12,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
08/31/2014,74,14243074,08/31/2014 10:48:00 AM,08/31/2014 11:03:00 AM,151 5TH ST,,C. B. D. /,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
02/01/2014,181,14032181,02/01/2014 08:16:00 PM,02/01/2014 08:31:00 PM,301 BROADWAY ST,,C. B. D. /,522,Water or steam leak,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
12/09/2014,75,14343075,12/09/2014 10:43:00 AM,12/09/2014 11:05:00 AM,1674 SEYMOUR AV,45,ROSELAWN  ,445,"Arcing, shorted electrical equipment",0,2,8,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
05/02/2014,73,14122073,05/02/2014 01:20:00 PM,05/02/2014 02:48:00 PM,2146 FERGUSON RD,,WEST PRICE,141,"Forest, woods or wildland fire",0,3,6,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
09/26/2014,183,14269183,09/26/2014 06:59:00 PM,09/26/2014 07:11:00 PM,117 RION LN,,NORTH AVON,651,"Smoke scare, odor of smoke",0,1,4,0,,1,4,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
02/13/2014,145,14044145,02/13/2014 05:18:00 PM,02/13/2014 05:24:00 PM,3680 VICTORY PY ,,EVANSTON  ,600,"Good intent call, other",0,1,4,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
07/31/2014,109,14212109,07/31/2014 02:01:00 PM,07/31/2014 02:20:00 PM,2525 VICTORY PY ,,WALNUT HIL,651,"Smoke scare, odor of smoke",0,3,12,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
08/05/2014,121,14217121,08/05/2014 02:54:00 PM,08/05/2014 03:05:00 PM,3627 HARVEY AV,,NORTH AVON,440,"Electrical  wiring/equipment problem, other",0,2,8,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
02/18/2014,124,14049124,02/18/2014 02:17:00 PM,02/18/2014 02:24:00 PM,3332 SPOKANE AV,,EVANSTON  ,651,"Smoke scare, odor of smoke",0,12,37,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
12/30/2014,69,14364069,12/30/2014 09:39:00 AM,12/30/2014 10:07:00 AM,8250 VINE ST,,HARTWELL  ,600,"Good intent call, other",0,12,40,1,2,0,0,1,"CINC 45216
(39.19856897100004, -84.47975630799993)"
01/28/2014,53,14028053,01/28/2014 07:18:00 AM,01/28/2014 07:28:00 AM,825 HERMOSA AV,,WEST PRICE,511,Lock-out,0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
09/23/2014,122,14266122,09/23/2014 04:21:00 PM,09/23/2014 04:34:00 PM,750 GRAND AV,ELE,EAST PRICE,600,"Good intent call, other",0,2,8,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
05/30/2014,106,14150106,05/30/2014 02:23:00 PM,05/30/2014 02:59:00 PM,5446 HOLLAND DR,,Winton Hil,553,Public service,0,1,4,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
11/18/2014,80,14322080,11/18/2014 11:56:00 AM,11/18/2014 12:06:00 PM,500 13TH ST,2,PENDLETON ,522,Water or steam leak,0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
02/14/2014,132,14045132,02/14/2014 04:39:00 PM,02/14/2014 04:51:00 PM,4369 HAMILTON AV,,NORTHSIDE ,500,"Service Call, other",0,2,8,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
07/08/2014,15,14189015,07/08/2014 03:17:00 AM,07/08/2014 03:29:00 AM,2911 ASHLAND AV,,WALNUT HIL,911,Citizen complaint,0,3,9,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
11/29/2014,38,14333038,11/29/2014 09:45:00 AM,11/29/2014 09:54:00 AM,2508 HANSFORD PL,4,SOUTH  FAI,651,"Smoke scare, odor of smoke",0,1,4,0,0,0,0,1,"CINC 45247
(39.209635700000035, -84.63618954099996)"
01/26/2014,17,14026017,01/26/2014 02:28:00 AM,01/26/2014 02:53:00 AM,4550 CLEARVIEW AV,,WEST PRICE,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
09/02/2014,122,14245122,09/02/2014 04:49:00 PM,09/02/2014 05:28:00 PM,1814 GARDEN LN,,BONDHILL  ,730,"System malfunction, other",0,2,8,0,,1,4,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
09/10/2014,192,14253192,09/10/2014 07:57:00 PM,09/10/2014 08:05:00 PM,7844 GLENORCHARD DR,,ROSELAWN  ,500,"Service Call, other",0,1,4,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
07/07/2014,179,14188179,07/07/2014 10:46:00 PM,07/07/2014 11:01:00 PM,8254 VINE ST,,HARTWELL  ,745,"Alarm system activation, no fire - unintentional",0,1,4,0,0,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
10/18/2014,11,14291011,10/18/2014 01:16:00 AM,10/18/2014 01:27:00 AM,7617 READING RD,,ROSELAWN  ,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
12/29/2014,200,14363200,12/29/2014 10:52:00 PM,12/29/2014 11:23:00 PM,700 PETE ROSE WY,,QUEENSGATE,641,Vicinity alarm (incident in other location),0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
09/27/2014,174,14270174,09/27/2014 08:00:00 PM,09/27/2014 08:17:00 PM,135 KING DR,,CLIFTON/UN,353,Removal of victim(s) from stalled elevator,0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
08/11/2014,36,14223036,08/11/2014 07:43:00 AM,08/11/2014 07:59:00 AM,634 SYCAMORE ST,,C. B. D. /,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
02/21/2014,172,14052172,02/21/2014 07:34:00 PM,02/21/2014 07:47:00 PM,1907 ARTHUR PL,,NORTH FAIR,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
07/19/2014,119,14200119,07/19/2014 03:19:00 PM,07/19/2014 03:31:00 PM,0 COURT ST,,C. B. D. /,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
09/17/2014,176,14260176,09/17/2014 09:01:00 PM,09/17/2014 09:17:00 PM,926 LIBERTY ST,,WEST  END ,113,"Cooking fire, confined to container",0,3,9,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
02/27/2014,129,14058129,02/27/2014 04:59:00 PM,02/27/2014 05:17:00 PM,312 PLUM ST,,C. B. D. /,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
08/16/2014,96,14228096,08/16/2014 01:32:00 PM,08/16/2014 01:41:00 PM,1701 LLANFAIR AV,,COLLEGE  H,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
02/02/2014,153,14033153,02/02/2014 06:29:00 PM,02/02/2014 06:35:00 PM,221 BODMANN AV,8,MOUNT  AUB,651,"Smoke scare, odor of smoke",0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
01/25/2014,24,14025024,01/25/2014 04:10:00 AM,01/25/2014 05:38:00 AM,1720 ASMANN AV,,PADDOCK  H,352,Extrication of victim(s) from vehicle,0,5,15,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
02/23/2014,72,14054072,02/23/2014 11:21:00 AM,02/23/2014 11:29:00 AM,3170 WASSON RD,,OAKLEY    ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
09/17/2014,129,14260129,09/17/2014 04:40:00 PM,09/17/2014 04:58:00 PM,3244 BURNET AV,,AVONDALE  ,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
01/05/2014,104,14005104,01/05/2014 02:04:00 PM,01/05/2014 02:14:00 PM,151 MEHRING WY,,C. B. D. /,631,Authorized controlled burning,0,1,4,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
11/15/2014,43,14319043,11/15/2014 07:16:00 AM,11/15/2014 07:39:00 AM,1241 ELM ST,,OVER-THE-R,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
10/22/2014,148,14295148,10/22/2014 04:06:00 PM,10/22/2014 04:14:00 PM,3587 MCHENRY AV,,EAST  WEST,700,"False alarm or false call, other",0,1,4,0,,0,0,1,"CINC 45225
(39.14027637700008, -84.54955882199994)"
09/20/2014,116,14263116,09/20/2014 12:26:00 PM,09/20/2014 12:52:00 PM,401 Court,,C. B. D. /,730,"System malfunction, other",0,2,8,0,,0,0,1,"Cincinnati 45202
(39.107806151000034, -84.51089696299994)"
09/27/2014,118,14270118,09/27/2014 02:57:00 PM,09/27/2014 03:10:00 PM,3151 BELLEVUE AV,,CORRYVILLE,745,"Alarm system activation, no fire - unintentional",0,3,9,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
08/31/2014,48,14243048,08/31/2014 07:26:00 AM,08/31/2014 07:50:00 AM,4825 MARBURG AV,,OAKLEY    ,412,Gas leak (natural gas or LPG),0,3,9,0,,0,0,1,"CINC 45209
(39.15225990300007, -84.42664730599995)"
01/25/2014,177,14025177,01/25/2014 08:11:00 PM,01/25/2014 08:18:00 PM,1845 JOSEPHINE ST,,MOUNT  AUB,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
03/24/2014,45,14083045,03/24/2014 09:27:00 AM,03/24/2014 09:36:00 AM,814 LIVINGSTON ST,1,WEST  END ,736,CO detector activation due to malfunction,0,1,4,0,,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
06/24/2014,155,14175155,06/24/2014 03:38:00 PM,06/24/2014 04:02:00 PM,3333 BURNET AV,,AVONDALE  ,730,"System malfunction, other",0,3,12,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
02/28/2014,180,14059180,02/28/2014 09:47:00 PM,02/28/2014 10:00:00 PM,1442 YARMOUTH AV,,BONDHILL  ,736,CO detector activation due to malfunction,0,1,4,0,,0,0,1,"CINC 45237
(39.19171689800004, -84.45486811699999)"
08/27/2014,192,14239192,08/27/2014 08:35:00 PM,08/27/2014 09:00:00 PM,2373 HARRISON AV,,WESTWOOD  ,730,"System malfunction, other",0,11,36,1,2,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
10/16/2014,169,14289169,10/16/2014 06:41:00 PM,10/16/2014 06:59:00 PM,234 GOODMAN ST CINC ,,CORRYVILLE,600,"Good intent call, other",0,3,9,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
09/15/2014,136,14258136,09/15/2014 05:28:00 PM,09/15/2014 05:39:00 PM,0 SPRING GROVE AV,,Spring Gro,622,No incident found on arrival at dispatch address,0,1,4,0,,0,0,1,"CINC 45232
(39.17969861200004, -84.51558956899999)"
03/10/2014,102,14069102,03/10/2014 01:38:00 PM,03/10/2014 01:44:00 PM,416 9TH ST,,WEST  END ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/24/2014,22,14205022,07/24/2014 05:04:00 AM,07/24/2014 05:36:00 AM,1615 CHASE AV,1A,NORTHSIDE ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
10/18/2014,103,14291103,10/18/2014 01:22:00 PM,10/18/2014 01:36:00 PM,21 MCMILLAN ST,,FAIRVIEW  ,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
01/20/2014,4,14020004,01/20/2014 01:04:00 AM,01/20/2014 02:02:00 AM,4861 HAWAIIAN TE,,MOUNT AIRY,441,"Heat from short circuit (wiring), defective/worn",0,11,34,2,4,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
08/23/2014,85,14235085,08/23/2014 08:49:00 AM,08/23/2014 09:01:00 AM,262 WILMER AV,,EAST  END ,400,"Hazardous condition, other",0,1,4,1,2,0,0,1,"CINC 45226
(39.11761717400003, -84.43167882299997)"
03/20/2014,27,14079027,03/20/2014 07:54:00 AM,03/20/2014 08:05:00 AM,1633 COOPER ST,,NORTHSIDE ,651,"Smoke scare, odor of smoke",0,3,9,0,,0,0,1,"CINC 45223
(39.167489147000026, -84.54787730499999)"
08/19/2014,108,14231108,08/19/2014 12:41:00 PM,08/19/2014 02:19:00 PM,525 VINE ST,,C. B. D. /,442,Overheated motor,0,3,12,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
10/15/2014,91,14288091,10/15/2014 12:48:00 PM,10/15/2014 01:02:00 PM,2133 ST MICHAEL ST,1,LOWER PRIC,600,"Good intent call, other",0,2,8,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
02/14/2014,135,14045135,02/14/2014 04:50:00 PM,02/14/2014 04:59:00 PM,784 GREENWOOD AV,111,NORTH AVON,743,"Smoke detector activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
04/13/2014,205,14103205,04/13/2014 09:48:00 PM,04/13/2014 09:59:00 PM,2535 SPRING GROVE AV,,CAMP  WASH,733,Smoke detector activation due to malfunction,0,2,8,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
09/03/2014,50,14246050,09/03/2014 09:24:00 AM,09/03/2014 09:41:00 AM,3217 CLIFTON AV,,CLIFTON/UN,131,Passenger vehicle fire,0,1,4,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
02/21/2014,111,14052111,02/21/2014 02:19:00 PM,02/21/2014 02:28:00 PM,4620 EDGEWOOD AV,,Spring Gro,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45224
(39.202557686000034, -84.53928722899997)"
01/02/2014,201,14002201,01/02/2014 10:48:00 PM,01/02/2014 11:02:00 PM,1510 ELM ST,,OVER-THE-R,412,Gas leak (natural gas or LPG),0,0,,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
06/28/2014,204,14179204,06/28/2014 10:52:00 PM,06/28/2014 11:08:00 PM,3285 LINWOOD AV,2,MT.  LOOKO,600,"Good intent call, other",0,2,8,0,,0,0,1,"CINC 45208
(39.13723921900004, -84.43727953499996)"
01/23/2014,93,14023093,01/23/2014 11:14:00 AM,01/23/2014 11:32:00 AM,2723 QUEEN CITY AV,,WESTWOOD  ,111,Fire - Building,0,4,16,0,0,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
05/14/2014,158,14134158,05/14/2014 08:05:00 PM,05/14/2014 08:26:00 PM,2789 SHAFFER AV,,WESTWOOD  ,445,"Arcing, shorted electrical equipment",0,10,32,1,2,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
06/20/2014,74,14171074,06/20/2014 11:25:00 AM,06/20/2014 11:34:00 AM,2825 BURNET AV,,AVONDALE  ,740,"Unintentional transmission of alarm, other",0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
07/13/2014,57,14194057,07/13/2014 09:20:00 AM,07/13/2014 09:37:00 AM,1814 RACE ST,1FL,OVER-THE-R,522,Water or steam leak,0,1,4,0,,0,0,1,"CINC 45210
(39.58986157800007, -89.65489696199995)"
01/22/2014,10,14022010,01/22/2014 02:45:00 AM,01/22/2014 03:01:00 AM,1016 YORK ST,,WEST  END ,710,"Malicious, mischievous false call, other",0,11,36,1,2,0,0,1,"CINC 45214
(39.12068909300007, -84.53739715099994)"
11/27/2014,96,14331096,11/27/2014 02:52:00 PM,11/27/2014 03:07:00 PM,3700 READING RD,302,NORTH AVON,651,"Smoke scare, odor of smoke",0,7,25,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
06/25/2014,98,14176098,06/25/2014 01:15:00 PM,06/25/2014 01:30:00 PM,114 6TH ST,,C. B. D. /,745,"Alarm system activation, no fire - unintentional",0,2,8,0,,0,0,1,"CINC 45202
(39.107806151000034, -84.51089696299994)"
07/31/2014,56,14212056,07/31/2014 09:42:00 AM,07/31/2014 10:26:00 AM,1229 BLANCHARD AV,,EAST PRICE,442,Overheated motor,0,9,31,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
12/31/2014,88,14365088,12/31/2014 01:02:00 PM,12/31/2014 01:18:00 PM,798 CLINTON SPRINGS AV,,NORTH AVON,730,"System malfunction, other",0,1,4,0,0,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
02/22/2014,136,14053136,02/22/2014 06:11:00 PM,02/22/2014 06:19:00 PM,2492 FLEETWOOD AV,,WESTWOOD  ,651,"Smoke scare, odor of smoke",0,1,4,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
06/05/2014,45,14156045,06/05/2014 09:38:00 AM,06/05/2014 09:52:00 AM,3235 LEVINE DR UC ,,CORRYVILLE,735,Alarm system sounded due to malfunction,0,2,8,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
12/30/2014,23,14364023,12/30/2014 03:19:00 AM,12/30/2014 03:34:00 AM,5737 WINDSORHILL DR,,WESTWOOD  ,736,CO detector activation due to malfunction,0,1,4,0,,0,0,1,"CINC 45238
(39.11445835500007, -84.60720835499995)"
09/19/2014,163,14262163,09/19/2014 05:02:00 PM,09/19/2014 05:14:00 PM,6412 COFFEY ST,,MT.  WASHI,440,"Electrical  wiring/equipment problem, other",0,1,4,0,,0,0,1,"CINC 45230
(39.08154928300007, -84.38464848299998)"
12/24/2014,139,14358139,12/24/2014 03:49:00 PM,12/24/2014 04:17:00 PM,2915 CLIFTON AV,,CLIFTON/UN,730,"System malfunction, other",0,2,8,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
08/06/2014,59,14218059,08/06/2014 09:57:00 AM,08/06/2014 10:14:00 AM,0 WARSAW AV,,EAST PRICE,131,Passenger vehicle fire,0,1,4,0,,0,0,1,"CINC 45205
(39.11065647500004, -84.57425583299994)"
07/31/2014,118,14212118,07/31/2014 02:57:00 PM,07/31/2014 03:05:00 PM,0 DANA AV,,NORTH AVON,412,Gas leak (natural gas or LPG),0,1,4,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
11/04/2014,20,14308020,11/04/2014 03:37:00 AM,11/04/2014 03:49:00 AM,2717 VINE ST,,CORRYVILLE,733,Smoke detector activation due to malfunction,0,3,9,0,,0,0,1,"CINC 45219
(39.127458611000066, -84.51234819499996)"
01/08/2014,300,14008300,01/08/2014 07:40:00 PM,01/08/2014 08:22:00 PM,2633 GILBERT AV,,WALNUT HIL,741,"Sprinkler activation, no fire - unintentional",0,3,12,0,,0,0,1,"CINC 45206
(39.126315875000046, -84.48624774699994)"
09/03/2014,216,14246216,09/03/2014 10:02:00 PM,09/03/2014 10:16:00 PM,3366 PARKCREST LN,,WESTWOOD  ,444,Power line down,0,1,4,0,,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
09/06/2014,90,14249090,09/06/2014 11:38:00 AM,09/06/2014 11:48:00 AM,224 LIBERTY ST,,OVER-THE-R,735,Alarm system sounded due to malfunction,0,3,12,0,,0,0,1,"CINC 45210
(39.58986157800007, -89.65489696199995)"
04/09/2014,155,14099155,04/09/2014 08:34:00 PM,04/09/2014 08:54:00 PM,2890 FOURTOWERS DR,12,WESTWOOD  ,651,"Smoke scare, odor of smoke",0,13,42,1,2,0,0,1,"CINC 45211
(39.152816063000046, -84.60056918599997)"
02/19/2014,105,14050105,02/19/2014 02:37:00 PM,02/19/2014 02:48:00 PM,3556 READING RD,,AVONDALE  ,700,"False alarm or false call, other",0,2,8,0,,0,0,1,"CINC 45229
(39.150087400000075, -84.48900682499999)"
06/17/2014,131,14168131,06/17/2014 03:35:00 PM,06/17/2014 03:46:00 PM,150 E. M.L.King,,CLIFTON   ,160,"Special outside fire, other",0,1,4,0,,0,0,1,"CINC 45220
(39.143209256000034, -84.52157698599996)"
