AddressID,Address,City,State,ZipCode,WalkScore,WalkScoreDesc,BikeScore,BikeScoreDesc,TransitScore,TransitScoreDesc
17519,1329 VOLL RD, Cincinnati,OH, 45230,31,Car-Dependent,,,,
17520,1330 VOLL RD, Cincinnati,OH, 45230,31,Car-Dependent,,,,
17521,1331 BEACON RD, Cincinnati,OH, 45230,52,Somewhat Walkable,Somewhat Bikeable,44,,
17522,1337 VOLL RD, Cincinnati,OH, 45230,40,Car-Dependent,,,,
17523,1342 COLLINSDALE AVE, Cincinnati,OH, 45230,50,Car-Dependent,,,,
17524,1346 VOLL RD, Cincinnati,OH, 45230,40,Car-Dependent,,,,
17525,1347 BEACON RD, Cincinnati,OH, 45230,52,Somewhat Walkable,Somewhat Bikeable,44,,
17526,1351 COOLIDGE AVE, Cincinnati,OH, 45230,48,Car-Dependent,,,,
17527,1355 STANLEY RD, Cincinnati,OH, 45230,39,Car-Dependent,,,,
17528,1372 SUTTON RD, Cincinnati,OH, 45230,25,Car-Dependent,Somewhat Bikeable,31,,
17529,1378 DYER AVE, Cincinnati,OH, 45230,38,Car-Dependent,Somewhat Bikeable,39,,
17530,1394 CROTTY CT, Cincinnati,OH, 45255,66,Somewhat Walkable,,,,
17531,1395 GRANDOAKS DR, Cincinnati,OH, 45255,24,Car-Dependent,,,,
17532,1406 HEART CT, Cincinnati,OH, 00000,31,Car-Dependent,,,,
17533,1409 GRANDOAKS DR, Cincinnati,OH, 00000,24,Car-Dependent,,,,
17534,1411 PINEBLUFF LN, Cincinnati,OH, 45255,56,Somewhat Walkable,,,,
17535,1414 TALLBERRY DR, Cincinnati,OH, 45230,31,Car-Dependent,,,,
17536,1428 GRANDOAKS DR, Cincinnati,OH, 45255,32,Car-Dependent,,,,
17537,1429 GRANDOAKS DR, Cincinnati,OH, 45255,32,Car-Dependent,,,,
17538,1430 APPLEHILL RD, Cincinnati,OH, 45230,9,Car-Dependent,,,,
17539,1432 SIGMA CR, Cincinnati,OH, 45255,26,Car-Dependent,,,,
17540,1448 GRANDOAKS DR, Cincinnati,OH, 45255,32,Car-Dependent,,,,
17541,1449 GRANDOAKS DR, Cincinnati,OH, 45255,32,Car-Dependent,,,,
17542,1465 APPLEHILL RD, Cincinnati,OH, 45230,1,Car-Dependent,,,,
17543,1471 GRANDOAKS DR, Cincinnati,OH, 45255,32,Car-Dependent,,,,
17544,1472 GRANDOAKS DR, Cincinnati,OH, 45255,32,Car-Dependent,,,,
17545,1472 MONTEGOR DR, Cincinnati,OH, 45230,15,Car-Dependent,,,,
17546,1473 COLLINSDALE AVE, Cincinnati,OH, 45230,39,Car-Dependent,,,,
17547,1477 COLLINSDALE AVE, Cincinnati,OH, 45230,39,Car-Dependent,,,,
17548,1500 HUNTCREST DR, Cincinnati,OH, 45255,17,Car-Dependent,,,,
17549,1503 PADDISONTRAILS DR, Cincinnati,OH, 00000,18,Car-Dependent,,,,
17550,1505 ROBINWAY DR, Cincinnati,OH, 45230,11,Car-Dependent,,,,
17551,1509 PADDISONTRAILS DR, Cincinnati,OH, 00000,18,Car-Dependent,,,,
17552,1510 COHASSET DR, Cincinnati,OH, 00000,58,Somewhat Walkable,,,,
17553,1515 ROBINWAY DR, Cincinnati,OH, 45230,11,Car-Dependent,,,,
17554,1527 PADDISONTRAILS DR, Cincinnati,OH, 00000,18,Car-Dependent,,,,
17555,1533 HUNTCREST DR, Cincinnati,OH, 45255,13,Car-Dependent,,,,
17556,1535 OLDBRIDGE RD, Cincinnati,OH, 45230,15,Car-Dependent,,,,
17557,1547 COHASSET DR, Cincinnati,OH, 00000,52,Somewhat Walkable,,,,
17558,1548 PADDISONTRAILS DR, Cincinnati,OH, 00000,11,Car-Dependent,,,,
17559,1554 COHASSET DR, Cincinnati,OH, 00000,48,Car-Dependent,,,,
17560,1562 TURQUOISE DR, Cincinnati,OH, 45255,31,Car-Dependent,,,,
17561,1565 NAGEL RD, Cincinnati,OH, 45255,32,Car-Dependent,,,,
17562,1570 BLUEORCHARD DR, Cincinnati,OH, 45230,26,Car-Dependent,,,,
17563,1574 COHASSET DR, Cincinnati,OH, 00000,44,Car-Dependent,,,,
17564,1584 COHASSET DR, Cincinnati,OH, 00000,44,Car-Dependent,,,,
17565,1594 MUSKEGON DR, Cincinnati,OH, 00000,36,Car-Dependent,,,,
17566,1600 BARNSDALE CT, Cincinnati,OH, 45230,12,Car-Dependent,,,,
17567,1609 BRAINTREE DR, Cincinnati,OH, 00000,34,Car-Dependent,,,,
17568,1614 BARNSDALE CT, Cincinnati,OH, 45230,12,Car-Dependent,,,,
17569,1616 COHASSET DR, Cincinnati,OH, 00000,39,Car-Dependent,,,,
17570,1626 LAVAL DR, Cincinnati,OH, 45255,25,Car-Dependent,,,,
17571,1627 BRAINTREE DR, Cincinnati,OH, 00000,34,Car-Dependent,,,,
17572,1628 COHASSET DR, Cincinnati,OH, 00000,39,Car-Dependent,,,,
17573,1629 BARNSDALE CT, Cincinnati,OH, 45230,12,Car-Dependent,,,,
17574,1639 HILLTREE DR, Cincinnati,OH, 45255,29,Car-Dependent,,,,
17575,1642 MUSKEGON DR, Cincinnati,OH, 00000,26,Car-Dependent,,,,
17576,1654 RUDYARD LN, Cincinnati,OH, 00000,23,Car-Dependent,,,,
17577,1670 VAQUERA PL, Cincinnati,OH, 45255,24,Car-Dependent,,,,
17578,1672 LOCKSLEY DR, Cincinnati,OH, 45230,9,Car-Dependent,,,,
17579,1682 EASTWIND CT, Cincinnati,OH, 45230,21,Car-Dependent,,,,
17580,1687 CLEMSON CR, Cincinnati,OH, 45255,26,Car-Dependent,,,,
17581,1687 EASTWIND CT, Cincinnati,OH, 45230,21,Car-Dependent,,,,
17582,1690 CITADEL PL, Cincinnati,OH, 45255,25,Car-Dependent,,,,
17583,1690 WOLFANGEL RD, Cincinnati,OH, 00000,35,Car-Dependent,,,,
17584,1698 PINEBLUFF LN, Cincinnati,OH, 45255,25,Car-Dependent,,,,
17585,1703 LOISDALE CT, Cincinnati,OH, 45255,18,Car-Dependent,,,,
17586,1705 FITZWALTER CT, Cincinnati,OH, 45230,13,Car-Dependent,,,,
17587,1705 HILLTREE DR, Cincinnati,OH, 45255,29,Car-Dependent,,,,
17588,1705 STONEHOUSE LN, Cincinnati,OH, 00000,23,Car-Dependent,,,,
17589,1710 FITZWALTER CT, Cincinnati,OH, 45230,13,Car-Dependent,,,,
17590,1714 MUSKEGON DR, Cincinnati,OH, 00000,20,Car-Dependent,,,,
17591,1715 EASTWIND CT, Cincinnati,OH, 45230,21,Car-Dependent,,,,
17592,1722 COLLINSPARK CT, Cincinnati,OH, 45230,26,Car-Dependent,,,,
17593,1723 FRIARTUCK LN, Cincinnati,OH, 45230,12,Car-Dependent,,,,
17594,1723 RUDYARD LN, Cincinnati,OH, 00000,23,Car-Dependent,,,,
17595,1729 CITADEL PL, Cincinnati,OH, 45255,25,Car-Dependent,,,,
17596,1729 EASTWIND CT, Cincinnati,OH, 45230,15,Car-Dependent,,,,
17597,1729 YELLOWGLEN DR, Cincinnati,OH, 45255,28,Car-Dependent,,,,
17598,1730 COLLINSPARK CT, Cincinnati,OH, 45230,16,Car-Dependent,,,,
17599,1733 ROCKHURST LN, Cincinnati,OH, 45255,27,Car-Dependent,,,,
17600,1741 CITADEL PL, Cincinnati,OH, 45255,25,Car-Dependent,,,,
17601,1749 COLLINSPARK CT, Cincinnati,OH, 45230,16,Car-Dependent,,,,
17602,1771 WOODPINE LN, Cincinnati,OH, 00000,24,Car-Dependent,,,,
17603,1777 RUSTICWOOD LN, Cincinnati,OH, 00000,17,Car-Dependent,,,,
17604,1793 NAGEL RD, Cincinnati,OH, 45255,28,Car-Dependent,,,,
17605,1805 BERKSHIRECLUB DR, Cincinnati,OH, 45230,41,Car-Dependent,Somewhat Bikeable,34,,
17606,1805 DENFIELD CT, Cincinnati,OH, 00000,18,Car-Dependent,,,,
17607,1809 LINDSEY LN, Cincinnati,OH, 45230,19,Car-Dependent,Somewhat Bikeable,19,,
17608,1809 LOISVIEW LN, Cincinnati,OH, 45255,18,Car-Dependent,,,,
17609,1818 RUSTICWOOD LN, Cincinnati,OH, 00000,21,Car-Dependent,,,,
17610,1830 LINDSEY LN, Cincinnati,OH, 45230,20,Car-Dependent,,,,
17611,1840 BERKSHIRECLUB DR, Cincinnati,OH, 45230,26,Car-Dependent,Somewhat Bikeable,24,,
17612,1846 EIGHTMILE RD, Cincinnati,OH, 45255,31,Car-Dependent,,,,
17613,1856 LINDSEY LN, Cincinnati,OH, 45230,20,Car-Dependent,,,,
17614,1862 WOLFANGEL RD, Cincinnati,OH, 00000,26,Car-Dependent,,,,
17615,1863 MUSKEGON DR, Cincinnati,OH, 45255,16,Car-Dependent,,,,
17616,1869 KINGSWAY CT, Cincinnati,OH, 45230,16,Car-Dependent,,,,
17617,1870 SANDCLIFF DR, Cincinnati,OH, 00000,24,Car-Dependent,,,,
17618,1878 RUSTICWOOD LN, Cincinnati,OH, 00000,11,Car-Dependent,,,,
17619,1897 KINGSWAY CT, Cincinnati,OH, 45230,16,Car-Dependent,,,,
17620,1903 SANDCLIFF DR, Cincinnati,OH, 45255,11,Car-Dependent,,,,
17621,1932 ROBINWAY DR, Cincinnati,OH, 45230,22,Car-Dependent,,,,
17622,1940 WOLFANGEL RD, Cincinnati,OH, 00000,16,Car-Dependent,,,,
17623,1947 SANDCLIFF DR, Cincinnati,OH, 45255,28,Car-Dependent,,,,
17624,1950 FINSBURY CT, Cincinnati,OH, 45230,23,Car-Dependent,,,,
17625,1967 LADYELLEN DR, Cincinnati,OH, 45230,13,Car-Dependent,,,,
17626,1976 RUSTICWOOD LN, Cincinnati,OH, 00000,9,Car-Dependent,,,,
17627,1983 FINSBURY CT, Cincinnati,OH, 45230,23,Car-Dependent,,,,
17628,2035 ANDERSONCOVE LN, Cincinnati,OH, 45244,50,Car-Dependent,,,,
17629,2050 TALLPINES LN, Cincinnati,OH, 00000,12,Car-Dependent,,,,
17630,2054 HARCOURT DR, Cincinnati,OH, 45244,14,Car-Dependent,,,,
17631,2057 EVANOR LN, Cincinnati,OH, 45244,24,Car-Dependent,,,,
17632,2068 KNIGHTSBRIDGE DR, Cincinnati,OH, 45244,18,Car-Dependent,,,,
17633,2081 KNIGHTSBRIDGE DR, Cincinnati,OH, 45244,18,Car-Dependent,,,,
17634,2095 ENDOVALLEY DR, Cincinnati,OH, 45244,24,Car-Dependent,,,,
17635,2109 BERRYPATCH DR, Cincinnati,OH, 45244,26,Car-Dependent,,,,
17636,2131 KNIGHTSBRIDGE DR, Cincinnati,OH, 45244,19,Car-Dependent,,,,
17637,2135 BUTLERSBRIDGE CT, Cincinnati,OH, 45244,22,Car-Dependent,,,,
17638,2137 FORESTLAKE DR, Cincinnati,OH, 45244,22,Car-Dependent,,,,
17639,2148 EIGHTMILE RD, Cincinnati,OH, 45244,22,Car-Dependent,,,,
17640,2148 HELSTON CT, Cincinnati,OH, 45244,16,Car-Dependent,,,,
17641,2153 ENDOVALLEY DR, Cincinnati,OH, 45244,21,Car-Dependent,,,,
17642,2159 HEATHERHILL BV, Cincinnati,OH, 45244,19,Car-Dependent,,,,
17643,2164 SPINNINGWHEEL LN, Cincinnati,OH, 45244,6,Car-Dependent,,,,
17644,2187 WOLFANGEL RD, Cincinnati,OH, 00000,86,Very Walkable,Somewhat Bikeable,41,,
17645,2191 CANDLEMAKER DR, Cincinnati,OH, 45244,5,Car-Dependent,,,,
17646,2203 CLOUGHRIDGE DR, Cincinnati,OH, 00000,86,Very Walkable,Somewhat Bikeable,41,,
17647,2218 CLOUGHRIDGE DR, Cincinnati,OH, 00000,25,Car-Dependent,Somewhat Bikeable,25,,
17648,2220 CLOUGHRIDGE DR, Cincinnati,OH, 00000,20,Car-Dependent,Somewhat Bikeable,21,,
17649,2221 BERRYWOOD DR, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17650,2225 CANDLEMAKER DR, Cincinnati,OH, 45244,5,Car-Dependent,,,,
17651,2229 CLOUGHRIDGE DR, Cincinnati,OH, 00000,86,Very Walkable,Somewhat Bikeable,41,,
17652,2240 CLOUGHRIDGE DR, Cincinnati,OH, 00000,16,Car-Dependent,Somewhat Bikeable,19,,
17653,2241 CORINTHIAN CT, Cincinnati,OH, 00000,86,Very Walkable,Somewhat Bikeable,41,,
17654,2255 BRUNS LN, Cincinnati,OH, 45244,5,Car-Dependent,,,,
17655,2256 CLOUGHRIDGE DR, Cincinnati,OH, 00000,16,Car-Dependent,Somewhat Bikeable,19,,
17656,2258 CLOUGHRIDGE DR, Cincinnati,OH, 00000,16,Car-Dependent,Somewhat Bikeable,19,,
17657,2264 CLOUGHRIDGE DR, Cincinnati,OH, 00000,16,Car-Dependent,Somewhat Bikeable,19,,
17658,2267 POINTE PL, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17659,2276 SPINNINGWHEEL LN, Cincinnati,OH, 45244,7,Car-Dependent,,,,
17660,2277 POINTE PL, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17661,2286 ENDOVALLEY DR, Cincinnati,OH, 45244,15,Car-Dependent,,,,
17662,2291 POINTE PL, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17663,2292 MORNINGWATCH , Cincinnati,OH, 00000,86,Very Walkable,Somewhat Bikeable,41,,
17664,2306 ELSTUN RD, Cincinnati,OH, 45230,9,Car-Dependent,Somewhat Bikeable,10,,
17665,2311 POINTE PL, Cincinnati,OH, 00000,86,Very Walkable,Somewhat Bikeable,41,,
17666,2314 SHIMMERINGBAY LN, Cincinnati,OH, 45244,10,Car-Dependent,,,,
17667,2320 SHIMMERINGBAY LN, Cincinnati,OH, 45244,10,Car-Dependent,,,,
17668,2335 HEATHERHILL BV, Cincinnati,OH, 45244,8,Car-Dependent,,,,
17669,2341 POINTE PL, Cincinnati,OH, 00000,91,Walker's Paradise,Bikeable,53,,
17670,2342 POINTE PL, Cincinnati,OH, 00000,91,Walker's Paradise,Bikeable,53,,
17671,2355 BRETTON DR, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17672,2368 BRETTON DR, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17673,2414 TURNBERRY DR, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17674,2427 ASHTON CT, Cincinnati,OH, 00000,3,Car-Dependent,,,,
17675,2429 ASHTON CT, Cincinnati,OH, 00000,3,Car-Dependent,,,,
17676,2430 WOLFANGEL RD, Cincinnati,OH, 45244,14,Car-Dependent,,,,
17677,2436 ASHTON CT, Cincinnati,OH, 00000,3,Car-Dependent,,,,
17678,2467 ASHTON CT, Cincinnati,OH, 00000,4,Car-Dependent,,,,
17679,2514 TEUTON CT, Cincinnati,OH, 45244,5,Car-Dependent,,,,
17680,2522 ASHTON CT, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17681,2570 LITTLEDRYRUN RD, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17682,2603 LITTLEDRYRUN RD, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17683,2608 MONTCHATEAU DR, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17684,2636 ROYALWOODS CT, Cincinnati,OH, 45244,2,Car-Dependent,,,,
17685,264 SUNNYACRES DR, Cincinnati,OH, 45255,0,Car-Dependent,,,,
17686,2685 MONTCHATEAU DR, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17687,2707 TURPINKNOLL CT, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17688,2714 LAWYERSPOINTE DR, Cincinnati,OH, 45244,2,Car-Dependent,,,,
17689,2715 SKYTOP LN, Cincinnati,OH, 45244,28,Car-Dependent,,,,
17690,2728 TURNKEY CT, Cincinnati,OH, 45244,1,Car-Dependent,,,,
17691,2735 TURPINKNOLL CT, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17692,2739 WHITEHOUSE LN, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17693,2741 TURPINOAKS CT, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17694,2769 HIGHPOINTE , Cincinnati,OH, 45244,36,Car-Dependent,Somewhat Bikeable,32,,
17695,2786 LITTLEDRYRUN RD, Cincinnati,OH, 45244,6,Car-Dependent,,,,
17696,2787 SENATE CT, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17697,2802 CALEDON LN, Cincinnati,OH, 45244,13,Car-Dependent,,,,
17698,2811 NEWTOWN RD, Cincinnati,OH, 45244,13,Car-Dependent,,,,
17699,2815 NEWTOWN RD, Cincinnati,OH, 45244,13,Car-Dependent,,,,
17700,2833 LITTLEDRYRUN RD, Cincinnati,OH, 45244,7,Car-Dependent,,,,
17701,2851 LENGEL RD, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17702,2893 EIGHTMILE RD, Cincinnati,OH, 45244,2,Car-Dependent,,,,
17703,2896 TURPINWOODS CT, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17704,2901 EIGHTMILE RD, Cincinnati,OH, 45244,2,Car-Dependent,,,,
17705,2910 TURPINLAKE PL, Cincinnati,OH, 45244,6,Car-Dependent,,,,
17706,2913 COURTROPES LN, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17707,2920 TURPINWOODS CT, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17708,2931 PERTHWOOD DR, Cincinnati,OH, 45244,5,Car-Dependent,,,,
17709,2942 TURPINWOODS CT, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17710,2961 NEWTOWN RD, Cincinnati,OH, 45244,8,Car-Dependent,,,,
17711,2981 NEWTOWN RD, Cincinnati,OH, 45244,8,Car-Dependent,,,,
17712,2981 SADDLEBACK DR, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17713,2989 SADDLEBACK DR, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17714,2994 TREEKNOLL CT, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17715,3000 EIGHTMILE RD, Cincinnati,OH, 45244,2,Car-Dependent,,,,
17716,3014 SADDLEBACK DR, Cincinnati,OH, 45244,2,Car-Dependent,,,,
17717,3064 LITTLEDRYRUN RD, Cincinnati,OH, 45244,8,Car-Dependent,,,,
17718,3064 WILLIAMSCREEK DR, Cincinnati,OH, 45244,9,Car-Dependent,,,,
17719,3090 WILLIAMSCREEK DR, Cincinnati,OH, 45244,10,Car-Dependent,,,,
17720,3125 WOLFRUN CT, Cincinnati,OH, 45244,6,Car-Dependent,,,,
17721,3145 HAWKSLANDING DR, Cincinnati,OH, 45244,8,Car-Dependent,,,,
17722,3155 KILLINGTON LN, Cincinnati,OH, 45244,5,Car-Dependent,,,,
17723,3160 HAWKSLANDING DR, Cincinnati,OH, 45244,8,Car-Dependent,,,,
17724,3197 KILLINGTON LN, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17725,320 BISHOPSBRIDGE DR, Cincinnati,OH, 45255,0,Car-Dependent,,,,
17726,327 EIGHTMILE RD, Cincinnati,OH, 45255,2,Car-Dependent,,,,
17727,3311 HICKORYCREEK DR, Cincinnati,OH, 45244,1,Car-Dependent,,,,
17729,349 SUNNYACRES DR, Cincinnati,OH, 45255,0,Car-Dependent,,,,
17730,356 HAWKINSRIDGE LN, Cincinnati,OH, 45230,0,Car-Dependent,,,,
17732,382 BISHOPSBRIDGE DR, Cincinnati,OH, 00000,0,Car-Dependent,,,,
17733,3908 HARRISON AVE, Cincinnati,OH, 45244,63,Somewhat Walkable,,,,
17734,403 BISHOPSBRIDGE DR, Cincinnati,OH, 45255,0,Car-Dependent,,,,
17735,404 SUTTON RD, Cincinnati,OH, 45230,10,Car-Dependent,Somewhat Bikeable,23,,
17736,4135 RIVERSIDE RD, Cincinnati,OH, 00000,47,Car-Dependent,Bikeable,53,,
17737,4137 RIVERSIDE RD, Cincinnati,OH, 00000,47,Car-Dependent,Bikeable,53,,
17738,424 TRAILVIEW , Cincinnati,OH, 45244,12,Car-Dependent,,,,
17739,426 FIFTH AVE, Cincinnati,OH, 45244,30,Car-Dependent,,,,
17740,435 SUNNYACRES DR, Cincinnati,OH, 45255,1,Car-Dependent,,,,
17741,439 BATAVIA RD, Cincinnati,OH, 00000,44,Car-Dependent,,,,
17742,444 FOURTH AVE, Cincinnati,OH, 45244,2,Car-Dependent,,,,
17743,5194 BEECHMONT AVE, Cincinnati,OH, 45244,46,Car-Dependent,Somewhat Bikeable,37,,
17744,5208 BEECHMONT AVE, Cincinnati,OH, 45244,34,Car-Dependent,Somewhat Bikeable,22,,
17745,5218 BEECHMONT AVE, Cincinnati,OH, 45244,34,Car-Dependent,Somewhat Bikeable,22,,
17746,5534 WHISPER LN, Cincinnati,OH, 45230,3,Car-Dependent,Somewhat Bikeable,21,,
17747,5664 SHADYHOLLOW LN, Cincinnati,OH, 45230,1,Car-Dependent,,,,
17748,5690 CHESTNUTRIDGE DR, Cincinnati,OH, 45230,3,Car-Dependent,,,,
17749,5713 CHESTNUTRIDGE DR, Cincinnati,OH, 45230,62,Somewhat Walkable,,,,
17750,5715 BEECHNUT DR, Cincinnati,OH, 45230,3,Car-Dependent,Somewhat Bikeable,22,,
17751,5726 SALEM RD, Cincinnati,OH, 45230,10,Car-Dependent,Somewhat Bikeable,13,,
17752,5748 KENSINGTONRIDGE DR, Cincinnati,OH, 45230,10,Car-Dependent,,,,
17753,5761 LENGWOOD DR, Cincinnati,OH, 45244,6,Car-Dependent,,,,
17754,5762 CHESTNUTRIDGE DR, Cincinnati,OH, 45230,61,Somewhat Walkable,,,,
17755,5764 KENSINGTONRIDGE DR, Cincinnati,OH, 45230,10,Car-Dependent,,,,
17756,5775 SHADYHOLLOW LN, Cincinnati,OH, 45230,2,Car-Dependent,,,,
17757,5793 BROOKSTONE DR, Cincinnati,OH, 45230,5,Car-Dependent,Somewhat Bikeable,1,,
17758,5844 FORESTWAY LN, Cincinnati,OH, 45230,9,Car-Dependent,,,,
17759,5879 ROPES DR, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17760,5884 CRITTENDEN DR, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17761,5923 CRITTENDEN DR, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17762,6 COTTAGE CT, Cincinnati,OH, 45230,52,Somewhat Walkable,Somewhat Bikeable,39,,
17763,6030 STIRRUP RD, Cincinnati,OH, 45244,6,Car-Dependent,,,,
17764,6037 TURPINHILLS DR, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17765,6051 LUWISTA LN, Cincinnati,OH, 45230,21,Car-Dependent,,,,
17766,6058 STIRRUP RD, Cincinnati,OH, 45244,6,Car-Dependent,,,,
17767,6089 ROPES DR, Cincinnati,OH, 45244,2,Car-Dependent,,,,
17768,6125 ROPES DR, Cincinnati,OH, 45244,3,Car-Dependent,,,,
17769,6127 SONNY DR, Cincinnati,OH, 45230,5,Car-Dependent,,,,
17770,6135 STIRRUP RD, Cincinnati,OH, 45244,9,Car-Dependent,,,,
17771,6150 BERKINSHAW DR, Cincinnati,OH, 45230,21,Car-Dependent,,,,
17772,6161 SALEM RD, Cincinnati,OH, 45230,33,Car-Dependent,,,,
17773,6161 THOLE RD, Cincinnati,OH, 45230,21,Car-Dependent,,,,
17774,6168 THOLE RD, Cincinnati,OH, 45230,21,Car-Dependent,,,,
17775,6171 BERKINSHAW DR, Cincinnati,OH, 45230,21,Car-Dependent,,,,
17776,6172 RAMUNDO CT, Cincinnati,OH, 45230,23,Car-Dependent,,,,
17777,6178 THOLE RD, Cincinnati,OH, 45230,23,Car-Dependent,,,,
17778,6187 AUTUMNLEAF LN, Cincinnati,OH, 45230,28,Car-Dependent,,,,
17779,6190 RAMUNDO CT, Cincinnati,OH, 45230,23,Car-Dependent,,,,
17780,6200 LEROY PL, Cincinnati,OH, 45230,15,Car-Dependent,Somewhat Bikeable,35,,
17781,6201 BERKINSHAW DR, Cincinnati,OH, 45230,21,Car-Dependent,,,,
17782,6224 TURPINHILLS DR, Cincinnati,OH, 45244,6,Car-Dependent,,,,
17783,6256 STIRRUP RD, Cincinnati,OH, 45244,13,Car-Dependent,,,,
17784,6258 TWIG LN, Cincinnati,OH, 45230,36,Car-Dependent,,,,
17785,6262 THOLE RD, Cincinnati,OH, 45230,29,Car-Dependent,,,,
17786,6266 TURPINHILLS DR, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17787,6284 SALEM RD, Cincinnati,OH, 45230,41,Car-Dependent,Somewhat Bikeable,39,,
17788,6312 SALEM RD, Cincinnati,OH, 45230,45,Car-Dependent,Somewhat Bikeable,41,,
17789,6316 BIRCHDALE CT, Cincinnati,OH, 45230,21,Car-Dependent,,,,
17790,6339 GLENGARIFF CT, Cincinnati,OH, 45230,21,Car-Dependent,,,,
17791,6379 SALEM RD, Cincinnati,OH, 45230,49,Car-Dependent,Somewhat Bikeable,43,,
17792,6382 SALEM RD, Cincinnati,OH, 45230,49,Car-Dependent,Somewhat Bikeable,43,,
17793,6403 SALEM RD, Cincinnati,OH, 45230,51,Somewhat Walkable,,,,
17794,6417 STIRRUP RD, Cincinnati,OH, 45244,17,Car-Dependent,,,,
17795,643 BENNETTWOOD CT, Cincinnati,OH, 45230,1,Car-Dependent,,,,
17796,6430 SHERMAN AVE, Cincinnati,OH, 45230,52,Somewhat Walkable,Somewhat Bikeable,39,,
17797,650 WATCHHILL LN, Cincinnati,OH, 45230,8,Car-Dependent,,,,
17798,6543 KENTUCKYVIEW DR, Cincinnati,OH, 45230,5,Car-Dependent,,,,
17799,6573 WYNDWATCH DR, Cincinnati,OH, 45230,0,Car-Dependent,,,,
17800,6614 SHERMAN AVE, Cincinnati,OH, 45230,49,Car-Dependent,Somewhat Bikeable,43,,
17801,6631 SALEM RD, Cincinnati,OH, 45230,44,Car-Dependent,Somewhat Bikeable,33,,
17802,6650 HITCHINGPOST LN, Cincinnati,OH, 45230,14,Car-Dependent,,,,
17803,6673 WYNDWATCH DR, Cincinnati,OH, 45230,1,Car-Dependent,,,,
17804,6693 MADDUX DR, Cincinnati,OH, 45230,23,Car-Dependent,,,,
17805,6720 HIDDENHILLS DR, Cincinnati,OH, 45230,8,Car-Dependent,,,,
17806,6732 MADDUX DR, Cincinnati,OH, 45230,19,Car-Dependent,,,,
17807,675 CEDARKNOLLS CT, Cincinnati,OH, 45230,0,Car-Dependent,,,,
17808,675 WATCHHILL LN, Cincinnati,OH, 45230,8,Car-Dependent,,,,
17809,6753 HIGHMEADOWS DR, Cincinnati,OH, 45230,29,Car-Dependent,,,,
17810,6753 SUNRAY AVE, Cincinnati,OH, 45230,26,Car-Dependent,,,,
17811,6783 TREERIDGE DR, Cincinnati,OH, 45244,11,Car-Dependent,,,,
17812,6788 HIGHMEADOWS DR, Cincinnati,OH, 45230,28,Car-Dependent,,,,
17813,679 FOURMILE RD, Cincinnati,OH, 45230,3,Car-Dependent,,,,
17814,6793 HIGHMEADOWS DR, Cincinnati,OH, 45230,28,Car-Dependent,,,,
17815,6806 WETHERIDGE DR, Cincinnati,OH, 45230,19,Car-Dependent,,,,
17816,6822 MADDUX DR, Cincinnati,OH, 45230,17,Car-Dependent,,,,
17817,6840 BEECHMONT AVE, Cincinnati,OH, 45230,36,Car-Dependent,Somewhat Bikeable,37,,
17818,6858 TREERIDGE DR, Cincinnati,OH, 45244,4,Car-Dependent,,,,
17819,686 BENNETTWOOD CT, Cincinnati,OH, 45230,1,Car-Dependent,,,,
17820,6900 WOODSEDGE DR, Cincinnati,OH, 45230,0,Car-Dependent,,,,
17821,6902 WOODSEDGE DR, Cincinnati,OH, 45230,0,Car-Dependent,,,,
17822,691 BENNETTWOOD CT, Cincinnati,OH, 45230,1,Car-Dependent,,,,
17823,6913 LITTLEJOHN CT, Cincinnati,OH, 45230,10,Car-Dependent,,,,
