"srvy_address","strsegid","geo_address","lat","long","geo_address_type","geo_accuracy","State","County","City","Name","RegionID","dist","cell_id","lat_cell","long_cell","hood","hood_id"
"MARTIN DR & CLIFF DR, Cincinnati, OH, USA","3723032065037135311328","MARTIN DR & CLIFF DR, Cincinnati, OH, USA",39.127472,-84.51399,"locality,political","locality","OH","Hamilton","Cincinnati","CUF",273417,0.271116307788378,650035,39.1277480581921,-84.5144190306425,"CUF",273417
"E 14TH ST & VINE ST, Cincinnati, OH, USA","3306671100033166910876","E 14TH ST & VINE ST, Cincinnati, OH, USA",39.111253,-84.511704,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.113070424206559,640028,39.1119975208634,-84.5121598176568,"Over-The-Rhine",202750
"PARK AV & CROSS LN, Cincinnati, OH, USA","3704968515137050425842","PARK AV & CROSS LN, Cincinnati, OH, USA",39.132124,-84.48553,"locality,political","locality","OH","Hamilton","Cincinnati","Walnut Hills",204112,0.0666669677285881,520037,39.1322378574396,-84.4850492649229,"Walnut Hills",204112
"UNNAMED AL & UNNAMED AL TERM E OF JAMESON ST, Cincinnati, OH, USA","4764550802947648257996","UNNAMED AL & UNNAMED AL TERM E OF JAMESON ST, Cincinnati, OH, USA",39.110172,-84.512738,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.111126953286008,640027,39.1097475188569,-84.5121598176614,"Over-The-Rhine",202750
"TROY AV & RIDGE AV, Cincinnati, OH, USA","4282221734742822277025","TROY AV & RIDGE AV, Cincinnati, OH, USA",39.184923,-84.430636,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.162870105123758,280060,39.1839496828768,-84.4308281937835,"Pleasant Ridge",202946
"WOODFORD RD & WOODMONT AV, Cincinnati, OH, USA","4282636586342830365831","WOODFORD RD & WOODMONT AV, Cincinnati, OH, USA",39.180799,-84.42729,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.0960688088698477,260059,39.1816953627268,-84.4263097742127,"Pleasant Ridge",202946
"BONA VISTA PL & LOSANTIVILLE AV, Cincinnati, OH, USA","4280840759642812957197","BONA VISTA PL & LOSANTIVILLE AV, Cincinnati, OH, USA",39.185387,-84.43229,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.0994593049937823,290061,39.1862017781845,-84.4330874037698,"Pleasant Ridge",202946
"VICTORY PKWY & DIXMONT AV, Cincinnati, OH, USA","3696386199436966680580","VICTORY PKWY & DIXMONT AV, Cincinnati, OH, USA",39.137088,-84.476507,"locality,political","locality","OH","Hamilton","Cincinnati","Evanston",200632,0.175420177382436,480039,39.136733238297,-84.4760124159648,"Evanston",200632
"WESTWOOD NORTHERN BLVD & BEEKMAN ST, Cincinnati, OH, USA","2957330166329575680926","WESTWOOD NORTHERN BLVD & BEEKMAN ST, Cincinnati, OH, USA",39.135709,-84.547767,"locality,political","locality","OH","Hamilton","Cincinnati","North Fairmount",274707,0.138472162069643,800039,39.1367506829148,-84.5483072282032,"North Fairmount",274707
"GRAND AV & BODLEY AV, Cincinnati, OH, USA","2883139752228832568681","GRAND AV & BODLEY AV, Cincinnati, OH, USA",39.109837,-84.560733,"locality,political","locality","OH","Hamilton","Cincinnati","East Price Hill",273561,0.0752956333916025,860027,39.1097489577524,-84.5618625071345,"East Price Hill",273561
"ELMDALE DR & WASIGO DR, Cincinnati, OH, USA","4711145756147114567027","ELMDALE DR & WASIGO DR, Cincinnati, OH, USA",39.100715,-84.389919,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.108421901403887,100023,39.1006545117979,-84.390162440048,"Mt. Washington",274624
"WENATCHEE LN & WASIGO DR, Cincinnati, OH, USA","4701759687647022016510","WENATCHEE LN & WASIGO DR, Cincinnati, OH, USA",39.100715,-84.389919,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.108421901403887,100023,39.1006545117979,-84.390162440048,"Mt. Washington",274624
"ELMDALE DR & WASIGO DR, Cincinnati, OH, USA","4711456702747115687458","ELMDALE DR & WASIGO DR, Cincinnati, OH, USA",39.100715,-84.389919,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.108421901403887,100023,39.1006545117979,-84.390162440048,"Mt. Washington",274624
"ELSTUN RD & ANDETP|CINC CORPLINE, Cincinnati, OH, USA","4710929817747119907868","ELSTUN RD & ANDETP|CINC CORPLINE, Cincinnati, OH, USA",39.105015,-84.400847,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.0699712921697818,140025,39.1051657619527,-84.3991992696421,"Mt. Washington",274624
"MORRIS PL & STANLEY AV, Cincinnati, OH, USA","4098897193740991461386","MORRIS PL & STANLEY AV, Cincinnati, OH, USA",39.114838,-84.437202,"locality,political","locality","OH","Hamilton","Cincinnati","Columbia-Tusculum",273334,0.080911346466026,310029,39.1142057934441,-84.4376058244463,"Columbia-Tusculum",273334
"VINE ST & E CENTRAL PKWY, Cincinnati, OH, USA","3316914962133171349697","VINE ST & E CENTRAL PKWY, Cincinnati, OH, USA",39.15089,-84.509976,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton",200052,0.100082984924661,630045,39.1502469878526,-84.5099006045931,"Avondale",199345
"E 72ND ST & W 72ND ST, Cincinnati, OH, USA","3647559138536476861533","E 72ND ST & W 72ND ST, Cincinnati, OH, USA",39.195412,-84.478991,"locality,political","locality","OH","Hamilton","Cincinnati","Carthage",199885,0.118812960602042,490065,39.195234505589,-84.4782716278888,"Carthage",199885
"SANDSTONE AL & VINE ST, Cincinnati, OH, USA","3648063196936482101842","SANDSTONE AL & VINE ST, Cincinnati, OH, USA",39.191702,-84.482892,"locality,political","locality","OH","Hamilton","Cincinnati","Carthage",199885,0.120587423950508,510063,39.190736814366,-84.4827900523868,"Carthage",199885
"HATCH ST & FULLER ST, Cincinnati, OH, USA","3351823053033524290462","HATCH ST & FULLER ST, Cincinnati, OH, USA",39.109294,-84.497535,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Adams",274619,0.102053134009228,580027,39.109743463778,-84.4986045403971,"Mt. Adams",274619
"GILPIN AV & VICTORY PKWY, Cincinnati, OH, USA","3707214838537072748830","GILPIN AV & VICTORY PKWY, Cincinnati, OH, USA",39.132827,-84.476425,"locality,political","locality","OH","Hamilton","Cincinnati","Evanston",200632,0.109653649411268,480037,39.1322332347665,-84.4760124159804,"Evanston",200632
"LARKSPUR AV & LARKSPUR AV TERM N OF IVY AV, Cincinnati, OH, USA","3763852261640742150659","LARKSPUR AV & LARKSPUR AV TERM N OF IVY AV, Cincinnati, OH, USA",39.141936,-84.455737,"locality,political","locality","OH","Hamilton","Cincinnati","Hyde Park",201414,0.147341470431328,390041,39.1412202887755,-84.4556795107625,"Hyde Park",201414
"GRIGG AV & DUCK CREEK RD, Cincinnati, OH, USA","3763599282537638522616","GRIGG AV & DUCK CREEK RD, Cincinnati, OH, USA",39.143957,-84.455297,"locality,political","locality","OH","Hamilton","Cincinnati","Hyde Park",201414,0.20590316585449,390042,39.1434702903275,-84.4556795107537,"Hyde Park",201414
"CELESTIAL ST & JEROME ST, Cincinnati, OH, USA","3351387926333516949498","CELESTIAL ST & JEROME ST, Cincinnati, OH, USA",39.106449,-84.498689,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Adams",274619,0.106894963225513,580026,39.1074934618371,-84.498604540403,"Mt. Adams",274619
"CARNEY ST & PARKSIDE PL, Cincinnati, OH, USA","3351852076433524580714","CARNEY ST & PARKSIDE PL, Cincinnati, OH, USA",39.107939,-84.495368,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Adams",274619,0.051974955052537,570026,39.1074926333937,-84.4963453276906,"Mt. Adams",274619
"WINDSOR ST & KEMPER LN, Cincinnati, OH, USA","3714462491137144644933","WINDSOR ST & KEMPER LN, Cincinnati, OH, USA",39.114581,-84.487035,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Adams",274619,0.100921445185443,530029,39.1142388891927,-84.4873084773927,"Mt. Adams",274619
"COPELEN ST & E MCMILLAN ST, Cincinnati, OH, USA","3703537634237037896329","COPELEN ST & E MCMILLAN ST, Cincinnati, OH, USA",39.124886,-84.491791,"locality,political","locality","OH","Hamilton","Cincinnati","Walnut Hills",204112,0.20431160173057,550034,39.1254908608637,-84.4918269023792,"Walnut Hills",204112
"RIVER RD & BENDER RD, Cincinnati, OH, USA","1532523813915672006584","RIVER RD & BENDER RD, Cincinnati, OH, USA",39.100269,-84.670744,"locality,political","locality","OH","Hamilton","Cincinnati","Riverside",203181,0.134771840987532,1350023,39.1006763118141,-84.6725638618917,"Riverside",203181
"WOCHER AV & TYNDALL AV, Cincinnati, OH, USA","1567417642619794434619","WOCHER AV & TYNDALL AV, Cincinnati, OH, USA",39.09647,-84.652793,"locality,political","locality","OH","Hamilton","Cincinnati","Riverside",203181,0.134536252686458,1260021,39.0961974990831,-84.6522309796851,"Riverside",203181
"WOCHER AV & TYNDALL AV, Cincinnati, OH, USA","1567417642615675836634","WOCHER AV & TYNDALL AV, Cincinnati, OH, USA",39.09647,-84.652793,"locality,political","locality","OH","Hamilton","Cincinnati","Riverside",203181,0.134536252686458,1260021,39.0961974990831,-84.6522309796851,"Riverside",203181
"DARBY RD & RIVER RD, Cincinnati, OH, USA","1567200658415674176426","DARBY RD & RIVER RD, Cincinnati, OH, USA",39.076535,-84.611455,"locality,political","locality","OH","Hamilton","Cincinnati","Riverside",203181,0.149951028698814,1080012,39.075979267096,-84.6115651836741,"Riverside",203181
"RIVER RD & SOUTHSIDE AV, Cincinnati, OH, USA","2891882307828920653102","RIVER RD & SOUTHSIDE AV, Cincinnati, OH, USA",39.100269,-84.670744,"locality,political","locality","OH","Hamilton","Cincinnati","Riverside",203181,0.134771840987532,1350023,39.1006763118141,-84.6725638618917,"Riverside",203181
"HILLSIDE AV & WOCHER AV, Cincinnati, OH, USA","1567583663415676286781","HILLSIDE AV & WOCHER AV, Cincinnati, OH, USA",39.09647,-84.652793,"locality,political","locality","OH","Hamilton","Cincinnati","Riverside",203181,0.134536252686458,1260021,39.0961974990831,-84.6522309796851,"Riverside",203181
"DARBY RD & HILLSIDE AV, Cincinnati, OH, USA","1576386730015672006584","DARBY RD & HILLSIDE AV, Cincinnati, OH, USA",39.096308,-84.654136,"locality,political","locality","OH","Hamilton","Cincinnati","Riverside",203181,0.134536252686458,1270021,39.0961953191492,-84.6544901894085,"Riverside",203181
"PANDORA AV & NORHAM AV, Cincinnati, OH, USA","4272528475342826365863","PANDORA AV & NORHAM AV, Cincinnati, OH, USA",39.177682,-84.42612,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.0957879536188256,260057,39.1771953604498,-84.4263097742303,"Pleasant Ridge",202946
"MONTGOMERY RD & LANGDON FARM RD, Cincinnati, OH, USA","4039318614942801765476","MONTGOMERY RD & LANGDON FARM RD, Cincinnati, OH, USA",39.143837,-84.470086,"locality,political","locality","OH","Hamilton","Cincinnati","Evanston",200632,0.10981283075634,450042,39.1434793183571,-84.46923478006,"Evanston",200632
"DORCHESTER AV & ALVIN ST, Cincinnati, OH, USA","3369710342033699833429","DORCHESTER AV & ALVIN ST, Cincinnati, OH, USA",39.119056,-84.504762,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Auburn",274621,0.175819661028966,610031,39.1187456954325,-84.505382178813,"Mt. Auburn",274621
"MAPLELEAF AV & GLENGATE LN, Cincinnati, OH, USA","4279828376542701143740","MAPLELEAF AV & GLENGATE LN, Cincinnati, OH, USA",39.174757,-84.434556,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.113443491145425,300056,39.174953822282,-84.4353466139433,"Pleasant Ridge",202946
"DOUGLAS TER & DOERGER LN, Cincinnati, OH, USA","4280376518042807495146","DOUGLAS TER & DOERGER LN, Cincinnati, OH, USA",39.178728,-84.433743,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.0957879536188256,290058,39.1794517744598,-84.4330874037967,"Pleasant Ridge",202946
"WAITS AV & KELLOGG AV, Cincinnati, OH, USA","4172405335441725193393","WAITS AV & KELLOGG AV, Cincinnati, OH, USA",39.064147,-84.423046,"locality,political","locality","OH","Hamilton","Cincinnati","California",199824,0.0980339701342816,250007,39.0646930799414,-84.4240505650856,"California",199824
"MONTGOMERY RD & WOODFORD RD, Cincinnati, OH, USA","4281770624942822506396","MONTGOMERY RD & WOODFORD RD, Cincinnati, OH, USA",39.180799,-84.42729,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.0960688088698477,260059,39.1816953627268,-84.4263097742127,"Pleasant Ridge",202946
"LISBON AV & BURKHART AV, Cincinnati, OH, USA","4289861734942899267951","LISBON AV & BURKHART AV, Cincinnati, OH, USA",39.186307,-84.435541,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.122520589470578,300061,39.1862038286579,-84.4353466138982,"Pleasant Ridge",202946
"WOODSFIELD ST & LOSANTIVILLE AV, Cincinnati, OH, USA","4281680653942822416665","WOODSFIELD ST & LOSANTIVILLE AV, Cincinnati, OH, USA",39.182913,-84.427278,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.111580799095479,260060,39.1839453638646,-84.4263097742039,"Pleasant Ridge",202946
"VICTORY PKWY & GLENWOOD AV, Cincinnati, OH, USA","3686535360236868243785","VICTORY PKWY & GLENWOOD AV, Cincinnati, OH, USA",39.147079,-84.484599,"locality,political","locality","OH","Hamilton","Cincinnati","Avondale",199345,0.154135313692328,520044,39.147987870312,-84.4850492648728,"North Avondale",274686
"VICTORY PKWY & DIXMONT AV, Cincinnati, OH, USA","3696428074636966680580","VICTORY PKWY & DIXMONT AV, Cincinnati, OH, USA",39.137088,-84.476507,"locality,political","locality","OH","Hamilton","Cincinnati","Evanston",200632,0.175420177382436,480039,39.136733238297,-84.4760124159648,"Evanston",200632
"PARADROME ST & MARTIN DR, Cincinnati, OH, USA","3723032039437230350650","PARADROME ST & MARTIN DR, Cincinnati, OH, USA",39.108078,-84.493607,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Adams",274619,0.161517793742973,560026,39.107491761348,-84.4940861150326,"Mt. Adams",274619
"READING RD & CALIFORNIA AV, Cincinnati, OH, USA","3790905404637909844381","READING RD & CALIFORNIA AV, Cincinnati, OH, USA",39.130367,-84.498196,"locality,political","locality","OH","Hamilton","Cincinnati","Avondale",199345,0.113154074017031,580036,39.1299934812124,-84.4986045403433,"Avondale",199345
"RHODE ISLAND AV & YORKTOWN RD, Cincinnati, OH, USA","3803154715238032907109","RHODE ISLAND AV & YORKTOWN RD, Cincinnati, OH, USA",39.183819,-84.459653,"locality,political","locality","OH","Hamilton","Cincinnati","Bond Hill",199607,0.0968470294200983,410060,39.1839735028899,-84.4601979333097,"Bond Hill",199607
"MARBURG AV & MAPLECREST PL, Cincinnati, OH, USA","4253516329342540343239","MARBURG AV & MAPLECREST PL, Cincinnati, OH, USA",39.148707,-84.421559,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.099330312012878,240044,39.1479408532558,-84.4217913553281,"Oakley",202657
"S STERLING WY & MARBURG AV, Cincinnati, OH, USA","4253119389142535543737","S STERLING WY & MARBURG AV, Cincinnati, OH, USA",39.153037,-84.423029,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.174679404881102,250046,39.1524431234548,-84.4240505647468,"Oakley",202657
"RAWSON PL & S CLUBCREST AV, Cincinnati, OH, USA","4254194464542547864768","RAWSON PL & S CLUBCREST AV, Cincinnati, OH, USA",39.150404,-84.417409,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.0971881242577781,220045,39.15018618744,-84.4172729368915,"Hyde Park",201414
"MARBURG AV & ALICEMONT AV, Cincinnati, OH, USA","4253093445642536194399","MARBURG AV & ALICEMONT AV, Cincinnati, OH, USA",39.148707,-84.421559,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.099330312012878,240044,39.1479408532558,-84.4217913553281,"Oakley",202657
"STRATFORD AV & WARNER ST, Cincinnati, OH, USA","3294396617132946136148","STRATFORD AV & WARNER ST, Cincinnati, OH, USA",39.124853,-84.521547,"locality,political","locality","OH","Hamilton","Cincinnati","CUF",273417,0.108963003669566,680034,39.125499364422,-84.5211966698817,"CUF",273417
"OHIO AV & WARNER ST, Cincinnati, OH, USA","3296030601632965225963","OHIO AV & WARNER ST, Cincinnati, OH, USA",39.124544,-84.516359,"locality,political","locality","OH","Hamilton","Cincinnati","CUF",273417,0.101441229607189,660034,39.1254985358702,-84.5166782436967,"CUF",273417
"ERKENBRECHER AV & BURNET AV, Cincinnati, OH, USA","3381219217833812582537","ERKENBRECHER AV & BURNET AV, Cincinnati, OH, USA",39.128388,-84.501776,"locality,political","locality","OH","Hamilton","Cincinnati","Walnut Hills",204112,0.132143919893451,590035,39.1277442642348,-84.5008637531154,"Walnut Hills",204112
"E MITCHELL AV & VINE ST, Cincinnati, OH, USA","3400174892234004039587","E MITCHELL AV & VINE ST, Cincinnati, OH, USA",39.114419,-84.516319,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.067999483229627,660029,39.1142485257709,-84.5166782437173,"Over-The-Rhine",202750
"PARK AV & E MCMILLAN ST, Cincinnati, OH, USA","3705075618637053876149","PARK AV & E MCMILLAN ST, Cincinnati, OH, USA",39.121989,-84.48662,"locality,political","locality","OH","Hamilton","Cincinnati","Walnut Hills",204112,0.170107069088596,530032,39.1209888947816,-84.4873084773718,"Walnut Hills",204112
"PARK AV & CROSS LN, Cincinnati, OH, USA","3705042584237053535811","PARK AV & CROSS LN, Cincinnati, OH, USA",39.132124,-84.48553,"locality,political","locality","OH","Hamilton","Cincinnati","Walnut Hills",204112,0.0666669677285881,520037,39.1322378574396,-84.4850492649229,"Walnut Hills",204112
"VANDERCAR WY & MARBURG AV, Cincinnati, OH, USA","4262677763842627738611","VANDERCAR WY & MARBURG AV, Cincinnati, OH, USA",39.150447,-84.421606,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.120850868009565,240045,39.150190854327,-84.4217913553196,"Oakley",202657
"COFFEY ST & SUSSEX AV, Cincinnati, OH, USA","4704989501447053424985","COFFEY ST & SUSSEX AV, Cincinnati, OH, USA",39.096693,-84.382176,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.159568367121183,60021,39.0961425648052,-84.3811256134216,"Mt. Washington",274624
"MARIWOOD LN & MARIWOOD LN TERM W OF MEARS AV, Cincinnati, OH, USA","4682258885546827228831","MARIWOOD LN & MARIWOOD LN TERM W OF MEARS AV, Cincinnati, OH, USA",39.079771,-84.390279,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.133810035921423,100014,39.0804045074331,-84.3901624400974,"Mt. Washington",274624
"DORCHESTER AV & ALVIN ST, Cincinnati, OH, USA","3369336344533697103420","DORCHESTER AV & ALVIN ST, Cincinnati, OH, USA",39.119056,-84.504762,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Auburn",274621,0.175819661028966,610031,39.1187456954325,-84.505382178813,"Mt. Auburn",274621
"ODEON ST & ELM ST, Cincinnati, OH, USA","3305523140733056491426","ODEON ST & ELM ST, Cincinnati, OH, USA",39.113109,-84.519331,"locality,political","locality","OH","Hamilton","Cincinnati","Over-The-Rhine",202750,0.151910921771985,670028,39.1119989597858,-84.5189374567992,"Over-The-Rhine",202750
"DISNEY ST & MARBURG AV, Cincinnati, OH, USA","4262773861142628389320","DISNEY ST & MARBURG AV, Cincinnati, OH, USA",39.161266,-84.430571,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.0974112860188457,280050,39.1614496707792,-84.4308281938728,"Oakley",202657
"FULTON AV & EDEN PARK DR, Cincinnati, OH, USA","3362950212937133783472","FULTON AV & EDEN PARK DR, Cincinnati, OH, USA",39.121531,-84.491642,"locality,political","locality","OH","Hamilton","Cincinnati","Walnut Hills",204112,0.126298930917223,550032,39.1209908570771,-84.4918269023924,"Walnut Hills",204112
"MT ADAMS CIR & MT ADAMS CIR TERM NE OF MT ADAMS DR, Cincinnati, OH, USA","3351528079633517080932","MT ADAMS CIR & MT ADAMS CIR TERM NE OF MT ADAMS DR, Cincinnati, OH, USA",39.110667,-84.498314,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Adams",274619,0.102053134009228,580027,39.109743463778,-84.4986045403971,"Mt. Adams",274619
"OHIO AV & W MCMILLAN ST, Cincinnati, OH, USA","3296887676032970057039","OHIO AV & W MCMILLAN ST, Cincinnati, OH, USA",39.123439,-84.51722,"locality,political","locality","OH","Hamilton","Cincinnati","CUF",273417,0.109666034308996,660033,39.1232485338519,-84.5166782437008,"CUF",273417
"E MCMILLAN ST & CONCORD ST, Cincinnati, OH, USA","3703093639237032806373","E MCMILLAN ST & CONCORD ST, Cincinnati, OH, USA",39.124589,-84.493367,"locality,political","locality","OH","Hamilton","Cincinnati","Walnut Hills",204112,0.169984253488724,560034,39.1254917766315,-84.4940861149815,"Walnut Hills",204112
"E MCMILLAN ST & DOVER ST, Cincinnati, OH, USA","3371403656733716376545","E MCMILLAN ST & DOVER ST, Cincinnati, OH, USA",39.125718,-84.49929,"locality,political","locality","OH","Hamilton","Cincinnati","Walnut Hills",204112,0.0910463672666242,580034,39.1254934773432,-84.4986045403553,"Walnut Hills",204112
"SILVERFOX DR & KENLEE DR, Cincinnati, OH, USA","4705341498147055456100","SILVERFOX DR & KENLEE DR, Cincinnati, OH, USA",39.099779,-84.378107,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.120212564801725,50023,39.1006394697781,-84.3788664072406,"Mt. Washington",274624
"KEMPER LN & RIVERSIDE DR, Cincinnati, OH, USA","3723975092337147582151","KEMPER LN & RIVERSIDE DR, Cincinnati, OH, USA",39.114581,-84.487035,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Adams",274619,0.100921445185443,530029,39.1142388891927,-84.4873084773927,"Mt. Adams",274619
"LINWOOD AV & EASTERN AV, Cincinnati, OH, USA","4224847427945655585231","LINWOOD AV & EASTERN AV, Cincinnati, OH, USA",39.133355,-84.434455,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Lookout",274623,0.0910463672666242,300038,39.1344537992279,-84.4353466141056,"Hyde Park",201414
"BEECHMONT CT & EASTERN AV, Cincinnati, OH, USA","4224545386142248474279","BEECHMONT CT & EASTERN AV, Cincinnati, OH, USA",39.112823,-84.437133,"locality,political","locality","OH","Hamilton","Cincinnati","East End",273544,0.0970063691894891,310028,39.1119557921215,-84.4376058244553,"East End",273544
"RAMONA AV & BOUDINOT AV, Cincinnati, OH, USA","2391727234523818153233","RAMONA AV & BOUDINOT AV, Cincinnati, OH, USA",39.142835,-84.608043,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood",204284,0.107972149703426,1060042,39.1434819787807,-84.6070467599967,"Westwood",204284
"MAYRIDGE CT & PICKBURY DR, Cincinnati, OH, USA","2079409307923903782734","MAYRIDGE CT & PICKBURY DR, Cincinnati, OH, USA",39.142179,-84.608832,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood",204284,0.0566931408567142,1070041,39.1412306686491,-84.6093059719529,"Westwood",204284
"WESTWOOD NORTHERN BLVD & MONTANA AV, Cincinnati, OH, USA","2536190595525364705604","WESTWOOD NORTHERN BLVD & MONTANA AV, Cincinnati, OH, USA",39.149918,-84.590107,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood",204284,0.183630374869952,990045,39.1502399220832,-84.591232274123,"Westwood",204284
"WESTWOOD NORTHERN BLVD & MONTANA AV, Cincinnati, OH, USA","2535850647025361905955","WESTWOOD NORTHERN BLVD & MONTANA AV, Cincinnati, OH, USA",39.149918,-84.590107,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood",204284,0.183630374869952,990045,39.1502399220832,-84.591232274123,"Westwood",204284
"FELICITY DR & MONTANA AV, Cincinnati, OH, USA","2535543545925358195678","FELICITY DR & MONTANA AV, Cincinnati, OH, USA",39.151486,-84.586406,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood",204284,0.101885279224778,970046,39.152491799463,-84.5867138489778,"Westwood",204284
"ADAMS XING & E PETE ROSE WY, Cincinnati, OH, USA","3723214969137239750923","ADAMS XING & E PETE ROSE WY, Cincinnati, OH, USA",39.104669,-84.495678,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Adams",274619,0.105457996857499,570025,39.1052426314658,-84.4963453276967,"Mt. Adams",274619
"EGAN AL & W 4TH ST, Cincinnati, OH, USA","3326235679233264526826","EGAN AL & W 4TH ST, Cincinnati, OH, USA",39.099959,-84.512667,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.116827813191221,640023,39.1007475108233,-84.5121598176799,"Central Business District",273189
"GILMORE AV & MADISON RD, Cincinnati, OH, USA","4251096575142513335929","GILMORE AV & MADISON RD, Cincinnati, OH, USA",39.152888,-84.430493,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.0522787627036922,280046,39.1524496659273,-84.4308281939085,"Oakley",202657
"HAMILTON AV & COSBY ST, Cincinnati, OH, USA","2970266872029702859062","HAMILTON AV & COSBY ST, Cincinnati, OH, USA",39.159175,-84.539419,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.0957879536188256,760049,39.1592509650786,-84.5392703753254,"Northside",274791
"TREVOR PL & BALTIMORE AV, Cincinnati, OH, USA","2866001861229565689660","TREVOR PL & BALTIMORE AV, Cincinnati, OH, USA",39.134077,-84.551729,"locality,political","locality","OH","Hamilton","Cincinnati","North Fairmount",274707,0.099851935276462,820038,39.1345002883673,-84.5528256545866,"North Fairmount",274707
"PADDOCK RD & E SEYMOUR AV, Cincinnati, OH, USA","3818701021138187820684","PADDOCK RD & E SEYMOUR AV, Cincinnati, OH, USA",39.167189,-84.478725,"locality,political","locality","OH","Hamilton","Cincinnati","Paddock Hills",274942,0.147346382830903,490053,39.1682344843371,-84.4782716279808,"Paddock Hills",274942
"E 7TH ST & SYCAMORE ST, Cincinnati, OH, USA","3358508858733587528629","E 7TH ST & SYCAMORE ST, Cincinnati, OH, USA",39.104291,-84.509603,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.102911145008809,630025,39.1052469480212,-84.50990060469,"Central Business District",273189
"E DANIELS ST & W DANIELS ST, Cincinnati, OH, USA","3378567850233786148958","E DANIELS ST & W DANIELS ST, Cincinnati, OH, USA",39.131409,-84.50605,"locality,political","locality","OH","Hamilton","Cincinnati","Corryville",200172,0.102624504439936,610037,39.1322457072624,-84.5053821787812,"Corryville",200172
"W DANIELS ST & GLENDORA AV, Cincinnati, OH, USA","3378064855533783198528","W DANIELS ST & GLENDORA AV, Cincinnati, OH, USA",39.132943,-84.509898,"locality,political","locality","OH","Hamilton","Cincinnati","Corryville",200172,0.0884481358559638,630037,39.1322469719562,-84.5099006046319,"Corryville",200172
"CENTRAL PKWY & HOPPLE ST, Cincinnati, OH, USA","2951951101132821651942","CENTRAL PKWY & HOPPLE ST, Cincinnati, OH, USA",39.136925,-84.537824,"locality,political","locality","OH","Hamilton","Cincinnati","Camp Washington",199841,0.206386910343903,750039,39.1367509009735,-84.5370111621222,"Camp Washington",199841
"WALNUTVIEW CT & SILVERFOX DR, Cincinnati, OH, USA","4704990584047052056188","WALNUTVIEW CT & SILVERFOX DR, Cincinnati, OH, USA",39.099779,-84.378107,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.120212564801725,50023,39.1006394697781,-84.3788664072406,"Mt. Washington",274624
