"address_x","lat","long","age","community_council_neighborhood","cpd_neighborhood","crashdate","crashlocation","crashseverity","crashseverityid","datecrashreported","dayofweek","gender","injuries","instanceid","lightconditionsprimary","localreportno","mannerofcrash","roadconditionsprimary","roadcontour","roadsurface","sna_neighborhood","typeofperson","weather","zip","injury_type_num","cost","dist","cell_id","lat_cell","long_cell","hood","hood_id"
"11XX MCPHERSON AV",39.112589,-84.571009,"51-60","EAST PRICE HILL","EAST PRICE HILL","05/28/2014 10:50:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"05/28/2014 10:50:00 PM +0000","WED","M - MALE","3 - NON-INCAPACITATING","1887E881-8D61-45D6-B8F7-57E1B91AB341","4 - DARK - LIGHTED ROADWAY","145004059","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","EAST PRICE HILL","P - PEDESTRIAN","1 - CLEAR","45205",3,0.304,0.129188790483814,900028,39.1119969540103,-84.5708993592591,"East Price Hill",273561
"15XX ELKTON PL",39.202503,-84.546019,"18-25","N/A","N/A","04/08/2015 12:00:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"04/08/2015 01:01:51 PM +0000","WED","M - MALE","2 - POSSIBLE","35AA12A6-0AE8-4B14-9B8C-7AABEA1E292D","1 - DAYLIGHT","155004820","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","2 - CLOUDY","45224",2,1.103,0.100835301536108,790068,39.202000872906,-84.5460480149722,"College Hill",200100
"60XX RIDGE AV",39.181565,-84.426329,"UNDER 18","N/A","N/A","09/07/2018 06:42:47 AM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"09/07/2018 06:44:49 AM +0000","FRI","M - MALE","3 - NON-INCAPACITATING","F0B8B681-58B8-4E5C-9ECC-F96EC29B37BC","2 - DAWN","185012562","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45213",3,0.304,0.0941196764546656,260059,39.1816953627268,-84.4263097742127,"Pleasant Ridge",202946
"31XX MCHENRY AV",39.144397,-84.578329,"UNDER 18","WESTWOOD","WESTWOOD","04/12/2015 08:15:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"04/12/2015 08:15:00 PM +0000","SUN","M - MALE","4 - INCAPACITATING","4613D5D1-F578-444D-B6C8-72D69324464D","3 - DUSK","155005038","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","3 - CURVE LEVEL","1 - CONCRETE","WESTWOOD","P - PEDESTRIAN","1 - CLEAR","45211",4,0.141,0.152124581988872,930042,39.1434950192755,-84.5776769980024,"Westwood",204284
"56XX HAMILTON",39.19442,-84.54527,"51-60","N/A","N/A","07/04/2013 09:37:00 PM +0000","03 - T-INTERSECTION","2 - INJURY",2,"07/04/2013 09:37:00 PM +0000","THU","M - MALE","3 - NON-INCAPACITATING","D0A9841B-4F29-4385-90EB-6A11EA77E566","5 - DARK – ROADWAY NOT LIGHTED","135008151","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","4 - RAIN","45224",3,0.304,0.084250001500197,790065,39.1952508668166,-84.5460480149746,"College Hill",200100
"1XX E 7TH ST",39.104667,-84.511741,"51-60","N/A","N/A","08/29/2018 03:11:00 PM +0000","10 - DRIVEWAY/ALLEY ACCESS","2 - INJURY",2,"08/29/2018 03:13:00 PM +0000","WED","M - MALE","3 - NON-INCAPACITATING","CC996138-FF59-4160-8761-42E52580FBF2","1 - DAYLIGHT","185012076","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","N/A","P - PEDESTRIAN","2 - CLOUDY","45202",3,0.304,0.149580060022916,640025,39.1052475148416,-84.5121598176706,"Central Business District",273189
"S I71 AT 4-0 MM",39.136531,-84.488595,"41-50","AVONDALE","AVONDALE","11/17/2017 06:32:00 AM +0000","03 - T-INTERSECTION","2 - INJURY",2,"11/17/2017 06:32:00 AM +0000","FRI","M - MALE","3 - NON-INCAPACITATING","21F095CD-491D-4629-8DA5-FFD083155C17","2 - DAWN","175017613","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","AVONDALE","P - PEDESTRIAN","1 - CLEAR","45206",3,0.304,0.163503205856123,540039,39.1367399108636,-84.4895676898031,"Walnut Hills",204112
"12XX HERSCHEL AV",39.130387,-84.422622,"41-50","N/A","N/A","05/03/2018 03:11:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"05/03/2018 03:11:00 PM +0000","THU","F - FEMALE","2 - POSSIBLE","83A2DC81-AF5A-4897-AF7D-F1E4538F658A","1 - DAYLIGHT","185006137","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","2 - STRAIGHT GRADE","1 - CONCRETE","N/A","P - PEDESTRIAN","1 - CLEAR","45208",2,1.103,0.112291833872717,240036,39.129940844671,-84.4217913553968,"Mt. Lookout",274623
"54XX COLERAIN AV",39.191356,-84.570301,"31-40","N/A","N/A","09/17/2018 05:28:00 AM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"09/17/2018 05:32:00 AM +0000","MON","M - MALE","3 - NON-INCAPACITATING","498AD5B5-63E6-4091-A1FF-275521230405","4 - DARK - LIGHTED ROADWAY","185013058","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","2 - CLOUDY","45223",3,0.304,0.0971417995975353,900063,39.1907470234387,-84.5708993593275,"Mt. Airy",274620
"39XX VINE ST",39.158073,-84.506561,"18-25","CLIFTON","CLIFTON","08/21/2013 06:45:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"08/21/2013 08:15:00 PM +0000","WED","F - FEMALE","3 - NON-INCAPACITATING","7856CAC5-4417-4F81-B3EF-2ADD6E9D6811","1 - DAYLIGHT","135009520","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","CLIFTON","P - PEDESTRIAN","2 - CLOUDY","45217",3,0.304,0.109525640125324,620048,39.1569963831502,-84.5076413916303,"Clifton",200052
"X GLENWOOD AV",39.155451,-84.506078,"UNDER 18","AVONDALE - NORTH AVONDALE","NORTH AVONDALE","09/07/2016 07:00:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"09/07/2016 07:00:00 PM +0000","WED","M - MALE","3 - NON-INCAPACITATING","5E087D9A-E751-43C8-A609-4BF391EB8E50","3 - DUSK","165014560","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","AVONDALE","P - PEDESTRIAN","1 - CLEAR","45217",3,0.304,0.208751847381239,610047,39.1547457269195,-84.5053821787281,"Avondale",199345
"38XX W LIBERTY ST",39.117471,-84.578047,"UNDER 18","N/A","N/A","10/16/2014 11:30:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"10/16/2014 11:38:00 PM +0000","THU","M - MALE","3 - NON-INCAPACITATING","2B604389-C3D7-47DA-AC39-0A6C686BF641","4 - DARK - LIGHTED ROADWAY","145010287","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","2 - STRAIGHT GRADE","1 - CONCRETE","N/A","P - PEDESTRIAN","1 - CLEAR","45205",3,0.304,0.152131369543113,930030,39.1164949957701,-84.5776769979707,"West Price HIll",275981
"3XX EZZARD CHARLES DR",39.109461,-84.520178,"51-60","N/A","N/A","04/11/2013 08:38:00 AM +0000","03 - T-INTERSECTION","2 - INJURY",2,"04/11/2013 08:46:00 AM +0000","THU","M - MALE","2 - POSSIBLE","E694D935-8C84-4E59-A7E1-A4FD4A231CFB","1 - DAYLIGHT","135004389","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","4 - RAIN","45214",2,1.103,0.116657760029274,680027,39.1097493501827,-84.5211966699071,"West End",276647
"16XX CENTRAL PY",39.116731,-84.522455,"41-50","N/A","N/A","08/01/2013 08:49:00 AM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"08/01/2013 08:50:00 AM +0000","THU","F - FEMALE","4 - INCAPACITATING","5615566D-D342-4364-BB28-48EC68E724AD","1 - DAYLIGHT","135008989","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","2 - CLOUDY","45214",4,0.141,0.155021288735466,690030,39.1164997051309,-84.5234558830248,"West End",276647
"16XX QUEEN CITY AV",39.125106,-84.574674,"31-40","WEST PRICE HILL","WEST PRICE HILL","05/21/2018 12:18:00 AM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"05/21/2018 12:22:00 AM +0000","MON","M - MALE","3 - NON-INCAPACITATING","2EF12BC3-6C2E-41EA-9063-840BF4D55F35","4 - DARK - LIGHTED ROADWAY","185007109","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","WEST PRICE HILL","P - PEDESTRIAN","1 - CLEAR","45214",3,0.304,0.216734767321677,920034,39.1254957013453,-84.5754177851202,"West Price HIll",275981
"25XX GILBERT AV",39.125724,-84.470662,"UNDER 18","EAST WALNUT HILLS","EAST WALNUT HILLS","05/09/2015 12:32:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"05/09/2015 12:34:00 PM +0000","SAT","F - FEMALE","2 - POSSIBLE","EBB8E474-2C60-418E-B503-46BD4616FCEE","1 - DAYLIGHT","155006376","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","EAST WALNUT HILLS","P - PEDESTRIAN","1 - CLEAR","45206",2,1.103,0.115410288205963,460033,39.1232306548683,-84.4714939920089,"East End",273544
"54XX BAHAMA TE",39.190082,-84.568738,"51-60","N/A","N/A","08/23/2017 02:25:00 PM +0000","03 - T-INTERSECTION","2 - INJURY",2,"08/23/2017 02:27:00 PM +0000","WED","F - FEMALE","4 - INCAPACITATING","FA440C8A-3479-4797-988E-30F7570D3805","1 - DAYLIGHT","175012595","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45223",4,0.141,0.110941618986764,890063,39.19074759061,-84.5686401463379,"Mt. Airy",274620
"19XX SEYMOUR AV",39.18801,-84.461899,"31-40","ROSELAWN","ROSELAWN","10/10/2013 06:33:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"10/10/2013 06:37:00 PM +0000","THU","F - FEMALE","3 - NON-INCAPACITATING","84D16034-2C2D-4009-85F2-6E18F7403F44","1 - DAYLIGHT","135011028","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","ROSELAWN","P - PEDESTRIAN","1 - CLEAR","45237",3,0.304,0.215087665823594,420062,39.1884750330475,-84.4624571448008,"Bond Hill",199607
"16XX VINE ST",39.113241,-84.515151,"41-50","OTR","OVER-THE-RHINE","01/04/2016 06:13:46 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"01/04/2016 06:14:05 PM +0000","MON","M - MALE","3 - NON-INCAPACITATING","A98C825F-95CB-4EBC-9A14-F0DBE24DEDD6","1 - DAYLIGHT","165000146","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","OVER-THE-RHINE","P - PEDESTRIAN","2 - CLOUDY","45202",3,0.304,0.0864149811913835,650029,39.1142480461222,-84.5144190306687,"Over-The-Rhine",202750
"3XX OAK ST",39.130562,-84.501004,"51-60","CORRYVILLE","CORRYVILLE","02/13/2018 06:02:00 AM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"02/13/2018 06:03:00 AM +0000","TUE","M - MALE","3 - NON-INCAPACITATING","D2F6AA27-8EE1-4D12-8BAD-202198848B13","4 - DARK - LIGHTED ROADWAY","185002224","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","CORRYVILLE","P - PEDESTRIAN","1 - CLEAR","45219",3,0.304,0.122628933634827,590036,39.1299942661819,-84.5008637531097,"Avondale",199345
"26XX W NORTH BEND RD",39.188517,-84.574301,"51-60","MOUNT AIRY","MOUNT AIRY","12/12/2015 10:20:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"12/12/2015 10:26:00 PM +0000","SAT","M - MALE","4 - INCAPACITATING","0FEE931D-A721-4D55-B725-4C6F990EFB8A","4 - DARK - LIGHTED ROADWAY","155018224","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","4 - CURVE GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","MT. AIRY","P - PEDESTRIAN","1 - CLEAR","45239",4,0.141,0.13586165481545,920062,39.18849575626,-84.5754177851878,"Mt. Airy",274620
"17XX FIRST AV",39.121246,-84.579818,"UNDER 18","N/A","N/A","06/19/2016 01:45:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"06/19/2016 01:50:00 PM +0000","SUN","M - MALE","2 - POSSIBLE","9E8A436E-14AD-41D6-901D-ABC7247D36AD","1 - DAYLIGHT","165009599","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45205",2,1.103,0.113863971245675,940032,39.120994258383,-84.5799362107904,"West Price HIll",275981
"23XX WHEELER ST",39.128277,-84.519887,"18-25","N/A","N/A","04/15/2016 10:49:00 PM +0000","03 - T-INTERSECTION","2 - INJURY",2,"04/15/2016 10:49:00 PM +0000","FRI","F - FEMALE","3 - NON-INCAPACITATING","41E771B9-F8A7-4EDF-81A2-0FA1A5A72CEB","4 - DARK - LIGHTED ROADWAY","165005719","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45219",3,0.304,0.201246014799999,670035,39.1277489739748,-84.518937456772,"CUF",273417
"58XX GLENWAY AV",39.137455,-84.613814,"51-60","N/A","N/A","03/18/2015 12:10:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"03/18/2015 12:10:00 PM +0000","WED","M - MALE","4 - INCAPACITATING","C4ADB5B9-2D08-4121-A6C6-C2E23BB06177","1 - DAYLIGHT","155003764","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45238",4,0.141,0.150861097212659,1090039,39.1367279176773,-84.6138243956056,"Westwood",204284
"9XX FAIRBANKS",39.1091,-84.569091,"UNDER 18","N/A","N/A","08/09/2015 09:55:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"08/09/2015 09:57:00 PM +0000","SUN","F - FEMALE","3 - NON-INCAPACITATING","5073CBB7-657A-4BBD-9843-DE15D8053E9C","6 - DARK – UNKNOWN ROADWAY LIGHTING","155011082","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45205",3,0.304,0.196289340953965,890027,39.1097475188524,-84.5686401462761,"East Price Hill",273561
"46XX RIDGE AV",39.159744,-84.422592,"41-50","N/A","N/A","03/24/2017 05:13:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"03/24/2017 05:13:00 PM +0000","FRI","F - FEMALE","4 - INCAPACITATING","E0B1439D-174C-487E-9AF3-F91332F2109F","1 - DAYLIGHT","175004284","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45213",4,0.141,0.149805006928005,240049,39.1591908586081,-84.4217913552852,"Oakley",202657
"54XX HAMILTON AV",39.190519,-84.54771,"UNDER 18","COLLEGE HILL","COLLEGE  HILL","10/08/2014 03:53:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"10/08/2014 03:54:00 PM +0000","WED","M - MALE","3 - NON-INCAPACITATING","C4230598-7E56-4D79-B4E3-4DB50C096074","1 - DAYLIGHT","145009819","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","COLLEGE HILL","P - PEDESTRIAN","1 - CLEAR","45224",3,0.304,0.116299341702769,800063,39.1907507318673,-84.5483072281902,"College Hill",200100
"13XX W NORTH BEND RD",39.202743,-84.541558,"UNDER 18","COLLEGE HILL","COLLEGE  HILL","08/19/2018 09:04:00 PM +0000","03 - T-INTERSECTION","2 - INJURY",2,"08/19/2018 09:09:00 PM +0000","SUN","M - MALE","4 - INCAPACITATING","365A679A-BB7C-4E02-8581-D1666CF55D91","4 - DARK - LIGHTED ROADWAY","185011606","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","COLLEGE HILL","P - PEDESTRIAN","1 - CLEAR","45224",4,0.141,0.10376033382893,770068,39.2020010038025,-84.5415295885234,"College Hill",200100
"73XX READING RD",39.197583,-84.458457,"UNDER 18","ROSELAWN","ROSELAWN","09/23/2015 05:00:07 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"09/23/2015 05:05:26 PM +0000","WED","F - FEMALE","2 - POSSIBLE","D5C2F72F-65C7-402C-908C-76DB50123E5D","1 - DAYLIGHT","155013693","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","ROSELAWN","P - PEDESTRIAN","1 - CLEAR","45237",2,1.103,0.175658003852127,400066,39.1974719417316,-84.4579387218486,"Roselawn",203265
"38XX READING RD",39.153439,-84.484355,"51-60","N/A","N/A","05/26/2017 10:24:00 PM +0000","01 - NOT AN INTERSECTION","1 - FATAL INJURY",1,"05/26/2017 10:25:00 PM +0000","FRI","M - MALE","5 - FATAL","21D21216-BD4B-45F3-9AB5-1810784A0376","4 - DARK - LIGHTED ROADWAY","175007925","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","2 - CLOUDY","45229",5,0.046,0.111914086109712,520046,39.1524878739835,-84.4850492648585,"North Avondale",274686
"38XX PAXTON AV",39.146199,-84.428286,"OVER 70","OAKLEY","OAKLEY","12/17/2014 07:30:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"12/17/2014 07:32:00 PM +0000","WED","F - FEMALE","3 - NON-INCAPACITATING","F9A67B76-8323-4CDB-AF79-56655A3E10C7","4 - DARK - LIGHTED ROADWAY","145013321","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","OAKLEY","P - PEDESTRIAN","1 - CLEAR","45208",3,0.304,0.10224511679668,270043,39.14569752518,-84.428568984075,"Oakley",202657
"15XX AMBROSE AV",39.200828,-84.54381,"UNDER 18","N/A","N/A","06/20/2017 06:49:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"06/20/2017 06:50:00 PM +0000","TUE","M - MALE","3 - NON-INCAPACITATING","11E10C75-B094-43BA-9004-1A59D3AFAC08","1 - DAYLIGHT","175009234","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","2 - STRAIGHT GRADE","1 - CONCRETE","N/A","P - PEDESTRIAN","1 - CLEAR","45224",3,0.304,0.210834597140516,780067,39.1997509581399,-84.5437888017509,"College Hill",200100
"16XX DANA",39.146302,-84.473397,"26-30","EVANSTON","EVANSTON","10/31/2013 08:41:00 PM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"10/31/2013 08:41:18 PM +0000","THU","M - MALE","2 - POSSIBLE","D7C29E02-8EBF-4113-9263-25DFDFB353C9","4 - DARK - LIGHTED ROADWAY","135011600","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","1 - CONCRETE","EVANSTON","P - PEDESTRIAN","4 - RAIN","45207",2,1.103,0.181324838400298,470043,39.1457319805329,-84.4737532038894,"Evanston",200632
"39XX VINE ST",39.157618,-84.505555,"UNDER 18","N/A","N/A","01/10/2017 07:08:00 AM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"01/10/2017 07:08:00 AM +0000","TUE","F - FEMALE","3 - NON-INCAPACITATING","511D0233-BED9-4640-BEBE-E0CA77646C1F","4 - DARK - LIGHTED ROADWAY","175000485","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","4 - RAIN","45217",3,0.304,0.0932530652405595,610048,39.1569957288811,-84.5053821787227,"Clifton",200052
"20XX MILLVALE CT",39.149172,-84.550866,"51-60","MILLVALE","MILLVALE","01/12/2015 10:00:00 AM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"01/12/2015 10:05:00 AM +0000","MON","F - FEMALE","3 - NON-INCAPACITATING","1FBA7588-7866-4060-B848-9165B81F6DC9","1 - DAYLIGHT","155000483","7 - SIDESWIPE, SAME DIRECTION","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","MILLVALE","P - PEDESTRIAN","4 - RAIN","45225",3,0.304,0.197981251202007,810045,39.1502505207313,-84.5505664413995,"South Cumminsville",275423
"53XX GLENWAY AV",39.126859,-84.605974,"18-25","N/A","N/A","12/20/2016 10:39:00 AM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"12/20/2016 10:39:00 AM +0000","TUE","M - MALE","4 - INCAPACITATING","070A6E45-3204-4AB7-9461-466AC4E892B0","1 - DAYLIGHT","165021257","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45238",4,0.141,0.108452337659819,1060035,39.1277319665705,-84.6070467599613,"Westwood",204284
"28XX PARK AV",39.137559,-84.49726,"UNDER 18","N/A","N/A","04/25/2015 01:10:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"04/25/2015 01:15:00 PM +0000","SAT","F - FEMALE","3 - NON-INCAPACITATING","E11B3C95-E6B0-454A-A1FA-6450354194FC","1 - DAYLIGHT","155005677","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","4 - RAIN","45206",3,0.304,0.103160318257744,570039,39.1367426583912,-84.4963453276102,"Avondale",199345
"13XX VINE ST",39.11048,-84.514685,"51-60","N/A","N/A","06/19/2018 11:56:00 AM +0000","02 - FOUR-WAY INTERSECTION","2 - INJURY",2,"06/19/2018 12:05:00 PM +0000","TUE","F - FEMALE","2 - POSSIBLE","EC8C0397-C6B4-42B4-BE8D-666809601528","1 - DAYLIGHT","185008533","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","1 - CLEAR","45202",2,1.103,0.19256559898794,650027,39.1097480420928,-84.5144190306774,"Over-The-Rhine",202750
"19XX CENTRAL PY",39.11775,-84.52299,"26-30","WEST END","WEST  END","10/30/2013 02:39:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"10/30/2013 03:00:00 PM +0000","WED","F - FEMALE","2 - POSSIBLE","60203E57-0873-4BDB-9BF5-EADD1A21FCB4","1 - DAYLIGHT","135011560","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","WEST END","P - PEDESTRIAN","2 - CLOUDY","45214",2,1.103,0.118957669819715,690031,39.1187497071708,-84.5234558830214,"Over-The-Rhine",202750
"4XX ELBERON AV",39.097131,-84.567353,"31-40","N/A","N/A","07/04/2016 12:23:00 PM +0000","01 - NOT AN INTERSECTION","2 - INJURY",2,"07/04/2016 12:23:00 PM +0000","MON","F - FEMALE","3 - NON-INCAPACITATING","96895D21-BA33-483B-9997-6FE7F01F3B9D","1 - DAYLIGHT","165010458","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","02 - WET","4 - CURVE GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","N/A","P - PEDESTRIAN","4 - RAIN","45205",3,0.304,0.10058374486371,880021,39.0962480299824,-84.5663809332513,"East Price Hill",273561
