ID,street,city,state,zipCode,lat,long,WalkScore,WalkScoreDesc,BikeScore,BikeScoreDesc,TransitScore,TransitScoreDesc
7452,LOCUSTST , CINCINNATI,OH,0,39.113717,-84.261771,1,Car-Dependent,,,,
7453,SINTON; AVE, CINCINNATI,OH,0,39.118328,-84.493324,63,Somewhat Walkable,36,Somewhat Bikeable,,
7454,LURAY AVE, CINCINNATI,OH,0,39.118895,-84.488127,50,Somewhat Walkable,21,Somewhat Bikeable,,
7455,BELL PL, CINCINNATI,OH,0,39.125661,-84.48165,68,Somewhat Walkable,49,Somewhat Bikeable,,
7458,WILKINSON ST, CINCINNATI,OH,45206,39.123488,-84.498691,69,Somewhat Walkable,36,Somewhat Bikeable,,
7459,WMHOWARDTAFT RD, CINCINNATI,OH,0,39.11349,-84.263566,2,Car-Dependent,,,,
7460,CURTIS ST, CINCINNATI,OH,45206,39.12513,-84.488972,71,Very Walkable,48,Somewhat Bikeable,,
7462,PROVIDENCE ST, CINCINNATI,OH,45214,39.115325,-84.522483,91,Walker's Paradise,62,Bikeable,,
7465,LIVINGSTON ST, CINCINNATI,OH,45214,39.115335,-84.52526,87,Very Walkable,65,Bikeable,,
7466,WESTMONT AVE, CINCINNATI,OH,0,39.112657,-84.269568,12,Car-Dependent,,,,
7467,RULISON AVE, CINCINNATI,OH,45238,39.114434,-84.600186,54,Somewhat Walkable,42,Somewhat Bikeable,,
7469,MAUREEN LN, CINCINNATI,OH,45238,39.116699,-84.60943,37,Car-Dependent,35,Somewhat Bikeable,,
7470,CARMANIA AVE, CINCINNATI,OH,45238,39.115313,-84.595803,57,Somewhat Walkable,39,Somewhat Bikeable,,
7471,CHEREVILLA LN, CINCINNATI,OH,45238,39.116241,-84.605144,43,Car-Dependent,39,Somewhat Bikeable,,
7472,WOODY LN, CINCINNATI,OH,45238,39.071085,-84.335526,63,Somewhat Walkable,,,,
7473,GELLENBECK ST, CINCINNATI,OH,45205,39.119593,-84.580675,47,Car-Dependent,38,Somewhat Bikeable,,
7474,HILLFRED LN, CINCINNATI,OH,45238,39.121431,-84.592251,31,Car-Dependent,53,Bikeable,,
7475,WEGMAN AVE, CINCINNATI,OH,45205,39.122374,-84.581033,19,Car-Dependent,26,Somewhat Bikeable,,
7478,LINDA DR, CINCINNATI,OH,45238,39.114185,-84.593059,55,Somewhat Walkable,36,Somewhat Bikeable,,
7479,EMBRETT CT, CINCINNATI,OH,45238,39.121427,-84.592457,31,Car-Dependent,53,Bikeable,,
7481,DELEHANTY CT, CINCINNATI,OH,45238,39.110026,-84.596047,46,Car-Dependent,35,Somewhat Bikeable,,
7482,FELTZ CT, CINCINNATI,OH,45211,39.154498,-84.596043,41,Car-Dependent,33,Somewhat Bikeable,,
7484,SCHWARTZ AVE, CINCINNATI,OH,0,39.112657,-84.269568,12,Car-Dependent,,,,
7485,SWAN PL, CINCINNATI,OH,45211,39.120297,-84.358927,17,Car-Dependent,,,,
7486,HESS AVE, CINCINNATI,OH,45211,39.133642,-84.576042,19,Car-Dependent,21,Somewhat Bikeable,,
7487,DUNAWAY CT, CINCINNATI,OH,45238,39.131795,-84.596373,37,Car-Dependent,29,Somewhat Bikeable,,
7488,FORTHMANN PL, CINCINNATI,OH,45211,39.133563,-84.578399,16,Car-Dependent,16,Somewhat Bikeable,,
7490,HOLLENSHADE AVE, CINCINNATI,OH,45211,39.139883,-84.583982,40,Car-Dependent,29,Somewhat Bikeable,,
7491,MEYERHILL DR, CINCINNATI,OH,45211,39.14756,-84.582378,18,Car-Dependent,20,Somewhat Bikeable,,
7492,GEHRUM LN, CINCINNATI,OH,45238,39.131436,-84.591337,34,Car-Dependent,29,Somewhat Bikeable,,
7493,RUEHLMANN PL, CINCINNATI,OH,45211,39.149868,-84.598167,60,Somewhat Walkable,47,Somewhat Bikeable,,
7494,WESTRIDGE AVE, CINCINNATI,OH,45238,39.137632,-84.605485,56,Somewhat Walkable,38,Somewhat Bikeable,,
7495,FOURTOWERS DR, CINCINNATI,OH,45238,39.13376,-84.599507,57,Somewhat Walkable,38,Somewhat Bikeable,,
7499,VITTMER AVE, CINCINNATI,OH,45238,39.139232,-84.610553,63,Somewhat Walkable,40,Somewhat Bikeable,,
7500,LAKEVIEW AVE, CINCINNATI,OH,0,39.146854,-84.616922,52,Somewhat Walkable,43,Somewhat Bikeable,,
7503,SCHWARTZE AVE, CINCINNATI,OH,45211,39.145612,-84.615995,53,Somewhat Walkable,43,Somewhat Bikeable,,
7504,HIGBEE ST, CINCINNATI,OH,45211,39.154108,-84.604683,69,Somewhat Walkable,49,Somewhat Bikeable,,
7505,CHALLEN ST, CINCINNATI,OH,45211,39.156763,-84.601543,52,Somewhat Walkable,44,Somewhat Bikeable,,
7506,QUANTE AVE, CINCINNATI,OH,45211,39.156379,-84.58162,9,Car-Dependent,14,Somewhat Bikeable,,
7507,FARRELL DR, CINCINNATI,OH,45211,39.157683,-84.574993,14,Car-Dependent,5,Somewhat Bikeable,,
7508,WINDSORHILL DR, CINCINNATI,OH,45238,39.136765,-84.612891,71,Very Walkable,44,Somewhat Bikeable,,
7510,STRT50 , CINCINNATI,OH,0,39.113392,-84.263671,2,Car-Dependent,,,,
7512,USROUTE50 , CINCINNATI,OH,0,39.161153,-84.38571,60,Somewhat Walkable,43,Somewhat Bikeable,,
7513,KOPP LN, CINCINNATI,OH,0,39.161153,-84.38571,60,Somewhat Walkable,43,Somewhat Bikeable,,
7515,DOBERRER AVE, CINCINNATI,OH,45232,39.17751,-84.517141,30,Car-Dependent,43,Somewhat Bikeable,,
7516,KINGSRUN DR, CINCINNATI,OH,45232,39.175619,-84.509223,42,Car-Dependent,53,Bikeable,,
7517,ROBERTA DR, CINCINNATI,OH,45215,39.254641,-84.475877,27,Car-Dependent,,,,
7518,BROOKHAVEN AVE, CINCINNATI,OH,45215,39.25486,-84.476455,25,Car-Dependent,,,,
7519,BRAYTON AVE, CINCINNATI,OH,45215,39.23385,-84.482129,20,Car-Dependent,,,,
7520,CONGRESSRUN RD, CINCINNATI,OH,45215,39.219167,-84.493446,2,Car-Dependent,,,,
7521,BEECHWOOD DR, CINCINNATI,OH,45215,39.236185,-84.478359,25,Car-Dependent,,,,
7523,WOODRUFF LN, CINCINNATI,OH,45215,39.243483,-84.472282,42,Car-Dependent,,,,
7524,CRESCENT AVE, CINCINNATI,OH,45215,39.222661,-84.465753,62,Somewhat Walkable,,,,
7525,CLARK AVE, CINCINNATI,OH,45215,39.221584,-84.472877,64,Somewhat Walkable,,,,
7526,CHARLES ST, CINCINNATI,OH,45215,39.107107,-84.518712,95,Walker's Paradise,53,Bikeable,,
7530,WOODKNOLL TE, CINCINNATI,OH,45215,39.223224,-84.490848,0,Car-Dependent,,,,
7531,FLEMRIDGE CT, CINCINNATI,OH,45231,39.233441,-84.492407,2,Car-Dependent,,,,
7534,HICKORYHILL LN, CINCINNATI,OH,45215,39.22907,-84.486373,10,Car-Dependent,,,,
7535,LARCHMONT DR, CINCINNATI,OH,45215,39.228065,-84.475195,48,Car-Dependent,,,,
7536,LAVETA CT, CINCINNATI,OH,45215,39.232041,-84.494076,7,Car-Dependent,,,,
7537,EVERGREEN CT, CINCINNATI,OH,45215,39.244854,-84.475896,30,Car-Dependent,,,,
7539,HALL RD, CINCINNATI,OH,45240,39.1403,-84.49667,67,Somewhat Walkable,32,Somewhat Bikeable,,
7541,SURREYWOOD DR, CINCINNATI,OH,0,39.161153,-84.38571,60,Somewhat Walkable,43,Somewhat Bikeable,,
7542,APPLERIDGE LN, CINCINNATI,OH,45236,39.214599,-84.430063,7,Car-Dependent,,,,
7543,BELKAY LN, CINCINNATI,OH,45237,39.201992,-84.430742,4,Car-Dependent,,,,
7545,ESTHER DR, CINCINNATI,OH,45213,39.189622,-84.428862,35,Car-Dependent,23,Somewhat Bikeable,,
7548,WHITETREE CR, CINCINNATI,OH,45236,39.212903,-84.419397,6,Car-Dependent,,,,
7550,FAIROAKS DR, CINCINNATI,OH,45237,39.196244,-84.442194,9,Car-Dependent,,,,
7551,CLEARWOOD CT, CINCINNATI,OH,45236,39.201813,-84.41326,2,Car-Dependent,,,,
7552,MEADOWBROOK DR, CINCINNATI,OH,45237,39.199536,-84.440982,3,Car-Dependent,,,,
7553,FRENCHPARK PL, CINCINNATI,OH,45237,39.203571,-84.424755,4,Car-Dependent,,,,
7554,RIDGEWAYCLOSE , CINCINNATI,OH,0,39.203017,-84.417539,4,Car-Dependent,,,,
7557,CHADWICK LN, CINCINNATI,OH,0,39.112657,-84.269568,12,Car-Dependent,,,,
7560,BONAIR CT, CINCINNATI,OH,45230,39.068353,-84.361096,29,Car-Dependent,,,,
7567,THORNWOOD CR, CINCINNATI,OH,45230,39.073553,-84.388971,28,Car-Dependent,,,,
7569,KINGSCOVE WY, CINCINNATI,OH,45230,39.071519,-84.368754,24,Car-Dependent,,,,
7571,CORALSEA DR, CINCINNATI,OH,45230,39.072225,-84.354949,58,Somewhat Walkable,,,,
7572,JOETTA ST, CINCINNATI,OH,45230,39.072041,-84.364149,50,Somewhat Walkable,,,,
7573,NORDICA LN, CINCINNATI,OH,0,39.073617,-84.333927,66,Somewhat Walkable,,,,
7576,WASHINGTON CR, CINCINNATI,OH,45255,39.077063,-84.343383,61,Somewhat Walkable,,,,
7577,CALGERY DR, CINCINNATI,OH,0,39.075091,-84.313021,53,Somewhat Walkable,,,,
7580,LARRYJOE DR, CINCINNATI,OH,45230,39.079074,-84.366391,25,Car-Dependent,,,,
7584,EMERALDGLADE LN, CINCINNATI,OH,0,39.082957,-84.347604,26,Car-Dependent,,,,
7585,WEXWOOD LN, CINCINNATI,OH,45255,39.082983,-84.329748,16,Car-Dependent,,,,
7588,WINDHILL TE, CINCINNATI,OH,0,39.086363,-84.336156,14,Car-Dependent,,,,
7592,FINNEGAN LN, CINCINNATI,OH,45244,39.092935,-84.328066,17,Car-Dependent,,,,
7594,OLDFORGE LN, CINCINNATI,OH,45244,39.100798,-84.338456,4,Car-Dependent,,,,
7597,DRYRUNVIEW LN, CINCINNATI,OH,45244,39.117021,-84.334478,6,Car-Dependent,,,,
7598,SUMTER PW, CINCINNATI,OH,45244,39.138787,-84.368851,20,Car-Dependent,,,,
7599,VANVISTA DR, CINCINNATI,OH,45244,39.111299,-84.306818,40,Car-Dependent,,,,
7600,TRAILVIEW CT, CINCINNATI,OH,45244,39.100843,-84.309242,15,Car-Dependent,,,,
7601,WATCHPOINT DR, CINCINNATI,OH,45230,39.058854,-84.38517,0,Car-Dependent,,,,
7603,SPYGLASSRIDGE DR, CINCINNATI,OH,45230,39.057193,-84.390238,0,Car-Dependent,,,,
7604,WATCHCOVE CT, CINCINNATI,OH,45230,39.060087,-84.38804,0,Car-Dependent,,,,
7606,BEACONWOOD DR, CINCINNATI,OH,45230,39.071976,-84.383334,39,Car-Dependent,,,,
7609,GWENDOLYN DR, CINCINNATI,OH,45230,39.053904,-84.401922,7,Car-Dependent,,,,
7610,WINDYHILLS RD, CINCINNATI,OH,45230,39.071672,-84.378875,45,Car-Dependent,,,,
7611,FOSTER AVE, CINCINNATI,OH,45230,39.076228,-84.376441,44,Car-Dependent,39,Somewhat Bikeable,,
7612,BENNETT RD, CINCINNATI,OH,45230,39.063854,-84.377551,15,Car-Dependent,,,,
7613,PRESIDIO CT, CINCINNATI,OH,45244,39.095482,-84.36446,11,Car-Dependent,,,,
7614,CEDARCREST LN, CINCINNATI,OH,45230,39.06371,-84.386593,2,Car-Dependent,,,,
7615,PERTHVIEW CT, CINCINNATI,OH,45244,39.110724,-84.359401,5,Car-Dependent,,,,
7618,NORTHWICH DR, CINCINNATI,OH,45230,39.062445,-84.363379,3,Car-Dependent,,,,
7619,GRANTHAM WY, CINCINNATI,OH,45230,39.082895,-84.359217,21,Car-Dependent,,,,
7620,COBBLESTONE CT, CINCINNATI,OH,45244,39.093874,-84.354914,5,Car-Dependent,,,,
7621,JAMESHILL DR, CINCINNATI,OH,45230,39.068836,-84.357862,47,Car-Dependent,,,,
7622,HAMILTONHILLS DR, CINCINNATI,OH,45244,39.226729,-84.54879,73,Very Walkable,,,,
7625,ENGLISHGARDEN LN, CINCINNATI,OH,0,39.070287,-84.358292,51,Somewhat Walkable,,,,
7626,RIVERBY RD, CINCINNATI,OH,45255,39.044478,-84.358134,0,Car-Dependent,,,,
7627,CEDARPOINT DR, CINCINNATI,OH,45230,39.064783,-84.385526,4,Car-Dependent,,,,
7630,ELDERWOOD DR, CINCINNATI,OH,45255,39.059874,-84.330494,5,Car-Dependent,,,,
7631,PAWTUCKET DR, CINCINNATI,OH,0,39.081423,-84.346923,39,Car-Dependent,,,,
7633,ANDERSONOAKS DR, CINCINNATI,OH,45255,39.06587,-84.330309,5,Car-Dependent,,,,
7636,MAJESTIC CT, CINCINNATI,OH,0,39.09352,-84.337171,4,Car-Dependent,,,,
7637,STRATHCOMA DR, CINCINNATI,OH,45255,39.061912,-84.339694,7,Car-Dependent,,,,
7638,AYERDAYL LN, CINCINNATI,OH,45255,39.069822,-84.338272,56,Somewhat Walkable,,,,
7641,CABINET CR, CINCINNATI,OH,45244,39.103662,-84.328484,3,Car-Dependent,,,,
7642,BONANZA LN, CINCINNATI,OH,45255,39.082651,-84.326169,28,Car-Dependent,,,,
7643,FOXVALLEY CT, CINCINNATI,OH,45230,39.064072,-84.362807,11,Car-Dependent,,,,
7645,PATTON AVE, CINCINNATI,OH,45255,39.084596,-84.325194,27,Car-Dependent,,,,
7646,INDIANTRACE CT, CINCINNATI,OH,45255,39.063248,-84.343689,16,Car-Dependent,,,,
7651,SUSANVIEW LN, CINCINNATI,OH,45244,39.117969,-84.309838,14,Car-Dependent,,,,
7652,APPLEBLOSSOM LN, CINCINNATI,OH,45244,39.121667,-84.307422,9,Car-Dependent,,,,
7653,KOSZO DR, CINCINNATI,OH,0,39.066061,-84.313724,26,Car-Dependent,,,,
7655,FENCHURCH CT, CINCINNATI,OH,45230,39.065519,-84.367927,17,Car-Dependent,,,,
7658,LATIFF LN, CINCINNATI,OH,45230,39.067404,-84.378525,19,Car-Dependent,,,,
7659,CHESTERTON WY, CINCINNATI,OH,45230,39.294362,-84.451999,28,Car-Dependent,,,,
7660,ANDERSONGLEN DR, CINCINNATI,OH,0,39.111703,-84.616568,24,Car-Dependent,,,,
7661,STREAMVIEW CT, CINCINNATI,OH,45255,39.067506,-84.34388,40,Car-Dependent,,,,
7664,GLENROSE AVE, CINCINNATI,OH,45215,39.098288,-84.301708,30,Car-Dependent,,,,
7668,VANANTWERP PL, CINCINNATI,OH,45229,39.14726,-84.493785,53,Somewhat Walkable,44,Somewhat Bikeable,,
7670,NORWICH AVE, CINCINNATI,OH,45220,39.149656,-84.506245,32,Car-Dependent,20,Somewhat Bikeable,,
7671,FORESTPARK DR, CINCINNATI,OH,45229,39.149136,-84.500218,49,Car-Dependent,30,Somewhat Bikeable,,
7675,PARKWOOD PL, CINCINNATI,OH,45217,39.159018,-84.505328,56,Somewhat Walkable,31,Somewhat Bikeable,,
7676,CATHERINE ST, CINCINNATI,OH,45229,39.140939,-84.500054,75,Very Walkable,46,Somewhat Bikeable,,
7677,STEWART PL, CINCINNATI,OH,45229,39.139282,-84.495447,69,Somewhat Walkable,48,Somewhat Bikeable,,
7685,CORNELLPARK DR, CINCINNATI,OH,45242,39.270333,-84.370757,47,Car-Dependent,,,,
7687,HERITAGE CT, CINCINNATI,OH,45241,39.244098,-84.401662,9,Car-Dependent,,,,
7689,TIFFANYRIDGE LN, CINCINNATI,OH,45241,39.238362,-84.411822,7,Car-Dependent,,,,
7692,CHIDESTER LN, CINCINNATI,OH,45241,39.26861,-84.385337,23,Car-Dependent,,,,
7694,BOARDWALK CT, CINCINNATI,OH,45242,39.232746,-84.387269,28,Car-Dependent,,,,
7700,HICKORYTRAIL LN, CINCINNATI,OH,45242,39.252254,-84.373053,20,Car-Dependent,,,,
7702,ASHLEY CT, CINCINNATI,OH,45242,39.242518,-84.367367,12,Car-Dependent,,,,
7705,HERITAGE RD, CINCINNATI,OH,45241,39.24415,-84.401504,9,Car-Dependent,,,,
7708,BENCHMARK LN, CINCINNATI,OH,45242,39.231895,-84.393496,42,Car-Dependent,,,,
7709,TRAMWOOD CT, CINCINNATI,OH,45242,39.231453,-84.390338,43,Car-Dependent,,,,
7710,PARKMANOR , CINCINNATI,OH,0,39.161153,-84.38571,60,Somewhat Walkable,43,Somewhat Bikeable,,
7716,COOPERWOODS CT, CINCINNATI,OH,45241,39.237933,-84.401449,20,Car-Dependent,,,,
7717,COOPERSPRINGS LN, CINCINNATI,OH,0,39.23668,-84.403841,15,Car-Dependent,,,,
7718,CHIMNEYSWEEP LN, CINCINNATI,OH,45241,39.238606,-84.407069,13,Car-Dependent,,,,
7719,CLOUDCROFT LN, CINCINNATI,OH,0,39.112657,-84.269568,12,Car-Dependent,,,,
7722,STERNBLOCK LN, CINCINNATI,OH,45237,39.185501,-84.466514,48,Car-Dependent,39,Somewhat Bikeable,,
7729,OAKDALE AVE, CINCINNATI,OH,45237,39.176533,-84.475666,64,Somewhat Walkable,48,Somewhat Bikeable,,
7732,CULVERT ST, CINCINNATI,OH,45202,39.102389,-84.501025,71,Very Walkable,63,Bikeable,,
7733,SYCAMORE , CINCINNATI,OH,45202,39.104693,-84.508843,97,Walker's Paradise,55,Bikeable,,
7735,WAITS AVE, CINCINNATI,OH,45228,39.064027,-84.423768,17,Car-Dependent,25,Somewhat Bikeable,,
7737,TWINHILLSRIDGE DR, CINCINNATI,OH,0,39.069965,-84.408139,1,Car-Dependent,6,Somewhat Bikeable,,
7740,HEYWOOD ST, CINCINNATI,OH,45225,39.131481,-84.534046,62,Somewhat Walkable,51,Bikeable,,
7745,EVERETT AVE, CINCINNATI,OH,45211,39.154862,-84.607424,72,Very Walkable,49,Somewhat Bikeable,,
7746,DINA TE, CINCINNATI,OH,0,39.15032,-84.615299,54,Somewhat Walkable,,,,
7747,LAIRD AVE, CINCINNATI,OH,45002,39.12262,-84.485451,65,Somewhat Walkable,44,Somewhat Bikeable,,
7748,BASSETT ST, CINCINNATI,OH,45002,39.100544,-84.562839,48,Car-Dependent,28,Somewhat Bikeable,,
7749,COLLEGE AVE, CINCINNATI,OH,45002,39.275256,-84.473537,30,Car-Dependent,,,,
7750,WESTERNKNOLL CT, CINCINNATI,OH,45002,39.106431,-84.532654,77,Very Walkable,54,Bikeable,,
7751,PONTIUS AVE, CINCINNATI,OH,45002,39.10601,-84.667921,1,Car-Dependent,,,,
7752,HOSEA AVE, CINCINNATI,OH,45220,39.143723,-84.514043,76,Very Walkable,41,Somewhat Bikeable,,
7753,CRESTMONT LN, CINCINNATI,OH,45220,39.146777,-84.515052,66,Somewhat Walkable,38,Somewhat Bikeable,,
7755,MANORHILL DR, CINCINNATI,OH,45220,39.145998,-84.526712,73,Very Walkable,42,Somewhat Bikeable,,
7756,THRALL ST, CINCINNATI,OH,0,39.146455,-84.520997,67,Somewhat Walkable,46,Somewhat Bikeable,,
7757,CLIFTONRIDGE DR, CINCINNATI,OH,45220,39.159343,-84.514346,31,Car-Dependent,17,Somewhat Bikeable,,
7758,EVENINGSTAR LN, CINCINNATI,OH,45220,39.143983,-84.529835,55,Somewhat Walkable,26,Somewhat Bikeable,,
7765,LLOYD PL, CINCINNATI,OH,45219,39.12448,-84.528678,62,Somewhat Walkable,38,Somewhat Bikeable,,
7767,BELLHAVEN DR, CINCINNATI,OH,45239,39.135571,-84.597764,50,Somewhat Walkable,35,Somewhat Bikeable,,
7768,BREEZYACRES DR, CINCINNATI,OH,45251,39.266828,-84.59053,14,Car-Dependent,,,,
7772,LOCHARBOUR LN, CINCINNATI,OH,45251,39.264602,-84.598627,34,Car-Dependent,,,,
7773,ROLLINGOAKS CT, CINCINNATI,OH,0,39.156411,-84.629505,54,Somewhat Walkable,,,,
7774,OWLCREEK RD, CINCINNATI,OH,45252,39.262691,-84.633945,0,Car-Dependent,,,,
7775,DEWHILL LN, CINCINNATI,OH,45251,39.260639,-84.590588,30,Car-Dependent,,,,
7776,SUNLINER CT, CINCINNATI,OH,45231,39.270631,-84.568035,18,Car-Dependent,,,,
7777,BIRCHGROVE CT, CINCINNATI,OH,45251,39.30602,-84.573014,12,Car-Dependent,,,,
7778,GLENCREST CT, CINCINNATI,OH,45251,39.306884,-84.576591,5,Car-Dependent,,,,
7779,BIRCHHILL DR, CINCINNATI,OH,45251,39.307761,-84.574898,12,Car-Dependent,,,,
7781,KINGSPATH DR, CINCINNATI,OH,45231,39.264748,-84.569205,20,Car-Dependent,,,,
7782,BYRNESIDE DR, CINCINNATI,OH,45239,39.205735,-84.573679,33,Car-Dependent,33,Somewhat Bikeable,,
7783,SUDBURY DR, CINCINNATI,OH,45231,39.30623,-84.566544,24,Car-Dependent,,,,
7784,HIGHWOOD LN, CINCINNATI,OH,45239,39.20722,-84.576324,37,Car-Dependent,,,,
7785,JODYLYNN CT, CINCINNATI,OH,45231,39.267861,-84.571373,18,Car-Dependent,,,,
7786,CARLOS DR, CINCINNATI,OH,45251,39.268108,-84.581889,12,Car-Dependent,,,,
7787,REDFERN CT, CINCINNATI,OH,45251,39.261657,-84.584607,24,Car-Dependent,,,,
7788,WARFIELD AVE, CINCINNATI,OH,45239,39.221133,-84.589586,62,Somewhat Walkable,,,,
7789,ORANGEBURG CT, CINCINNATI,OH,45251,39.249914,-84.586605,36,Car-Dependent,,,,
7790,ALEXIS RD, CINCINNATI,OH,45239,39.215012,-84.594161,27,Car-Dependent,,,,
7791,NEWBERRYACRES DR, CINCINNATI,OH,0,39.243324,-84.613794,13,Car-Dependent,,,,
7792,DEERVALLEY CT, CINCINNATI,OH,45247,39.226676,-84.62876,17,Car-Dependent,,,,
7794,SQUIRRELSNEST LN, CINCINNATI,OH,45252,39.295367,-84.631862,0,Car-Dependent,,,,
7796,CONIFER LN, CINCINNATI,OH,45247,39.214786,-84.651192,0,Car-Dependent,,,,
7797,REDWING CT, CINCINNATI,OH,45239,39.207479,-84.591871,38,Car-Dependent,,,,
7798,HILLARY DR, CINCINNATI,OH,45239,39.208838,-84.578791,44,Car-Dependent,,,,
7799,PASCO DR, CINCINNATI,OH,45247,39.211431,-84.60304,24,Car-Dependent,,,,
7800,ALLET AVE, CINCINNATI,OH,45239,39.210526,-84.589735,41,Car-Dependent,,,,
7801,LONGWOOD CT, CINCINNATI,OH,45239,39.212252,-84.577304,34,Car-Dependent,,,,
7802,STONECREST LN, CINCINNATI,OH,45247,39.219984,-84.678807,9,Car-Dependent,,,,
7803,APPLEBUD DR, CINCINNATI,OH,45247,39.215937,-84.606929,9,Car-Dependent,,,,
7804,SUNRIDGE LN, CINCINNATI,OH,45247,39.219649,-84.677577,6,Car-Dependent,,,,
7805,STONEYRIDGE DR, CINCINNATI,OH,0,39.161153,-84.38571,60,Somewhat Walkable,43,Somewhat Bikeable,,
7806,STONEYRIDGE , CINCINNATI,OH,0,39.161153,-84.38571,60,Somewhat Walkable,43,Somewhat Bikeable,,
7807,SPRINGLEAF DR, CINCINNATI,OH,45247,39.222112,-84.652357,2,Car-Dependent,,,,
7808,WALDONSPOND DR, CINCINNATI,OH,45247,39.222744,-84.649394,5,Car-Dependent,,,,
7810,MAJESTIC LN, CINCINNATI,OH,45251,39.226938,-84.579874,16,Car-Dependent,,,,
7811,SCHNEIDERSFARM CT, CINCINNATI,OH,0,39.231949,-84.621437,0,Car-Dependent,,,,
7812,NABIDA DR, CINCINNATI,OH,45247,39.232809,-84.647075,5,Car-Dependent,,,,
7813,WHITEHEAD DR, CINCINNATI,OH,45251,39.238666,-84.607908,20,Car-Dependent,,,,
7814,NORFOLK PL, CINCINNATI,OH,0,39.238199,-84.574296,27,Car-Dependent,,,,
7815,SAGEMEADOW DR, CINCINNATI,OH,45251,39.241023,-84.60611,30,Car-Dependent,,,,
7816,CONDOR DR, CINCINNATI,OH,45251,39.248662,-84.584985,29,Car-Dependent,,,,
7817,ARBORWOOD DR, CINCINNATI,OH,45251,39.2511,-84.590075,41,Car-Dependent,,,,
7818,VOYAGER WY, CINCINNATI,OH,45252,39.254483,-84.605837,24,Car-Dependent,,,,
7820,LOISKA LN, CINCINNATI,OH,45224,39.201264,-84.533814,36,Car-Dependent,39,Somewhat Bikeable,,
7821,HILLCREST RD, CINCINNATI,OH,45224,39.190364,-84.542463,35,Car-Dependent,31,Somewhat Bikeable,,
7822,LARRY AVE, CINCINNATI,OH,45224,39.208205,-84.545498,42,Car-Dependent,38,Somewhat Bikeable,,
7823,PARKHURST CT, CINCINNATI,OH,45224,39.197487,-84.559373,28,Car-Dependent,30,Somewhat Bikeable,,
7824,MCCRAY CT, CINCINNATI,OH,45224,39.196193,-84.560192,21,Car-Dependent,24,Somewhat Bikeable,,
7825,TWINOAK DR, CINCINNATI,OH,45224,39.197088,-84.550252,62,Somewhat Walkable,46,Somewhat Bikeable,,
7826,WAYMONT LN, CINCINNATI,OH,45224,39.199187,-84.558287,36,Car-Dependent,33,Somewhat Bikeable,,
7827,BUDMAR AVE, CINCINNATI,OH,45224,39.20089,-84.548851,72,Very Walkable,50,Bikeable,,
7828,FAIRCREST DR, CINCINNATI,OH,45224,39.200798,-84.53969,33,Car-Dependent,37,Somewhat Bikeable,,
7829,SCARLET DR, CINCINNATI,OH,45224,39.200473,-84.527049,34,Car-Dependent,36,Somewhat Bikeable,,
7830,MEADOWVISTA CT, CINCINNATI,OH,45224,39.207419,-84.530348,27,Car-Dependent,33,Somewhat Bikeable,,
7832,HILLANDDALE DR, CINCINNATI,OH,0,39.173065,-84.413244,20,Car-Dependent,7,Somewhat Bikeable,,
7836,VIEWPOINTE DR, CINCINNATI,OH,45213,39.173307,-84.41838,39,Car-Dependent,14,Somewhat Bikeable,,
7838,WORTMAN ST, CINCINNATI,OH,45226,39.111629,-84.423511,13,Car-Dependent,38,Somewhat Bikeable,,
7840,STITES PL, CINCINNATI,OH,45226,39.111383,-84.434001,44,Car-Dependent,33,Somewhat Bikeable,,
7844,VAN ST, CINCINNATI,OH,45219,39.130563,-84.508533,91,Walker's Paradise,59,Bikeable,,
7845,VAUGHN RD, CINCINNATI,OH,45219,39.132902,-84.506648,80,Very Walkable,61,Bikeable,,
7848,MESA LN, CINCINNATI,OH,45030,39.213681,-84.548713,64,Somewhat Walkable,,,,
7850,DALTON AVE, CINCINNATI,OH,45236,39.205405,-84.389765,57,Somewhat Walkable,,,,
7852,MTALVERNO RD, CINCINNATI,OH,0,39.156411,-84.629505,54,Somewhat Walkable,,,,
7853,WILDERNESS TL, CINCINNATI,OH,45238,39.11443,-84.623959,20,Car-Dependent,,,,
7854,CLAREBLUFF CT, CINCINNATI,OH,45238,39.080876,-84.613543,6,Car-Dependent,1,Somewhat Bikeable,,
7855,DEEPHAVEN DR, CINCINNATI,OH,45238,39.088523,-84.593892,21,Car-Dependent,,,,
7857,HILLBROOK DR, CINCINNATI,OH,45238,39.095042,-84.630386,18,Car-Dependent,,,,
7858,REDSTAR CT, CINCINNATI,OH,45238,39.084122,-84.594129,14,Car-Dependent,5,Somewhat Bikeable,,
7860,SPRINGARDEN CT, CINCINNATI,OH,45238,39.22718,-84.472773,65,Somewhat Walkable,,,,
7861,WELLAND DR, CINCINNATI,OH,45238,39.101244,-84.511358,96,Walker's Paradise,56,Bikeable,,
7862,COACHMAN CT, CINCINNATI,OH,45238,39.097437,-84.625239,14,Car-Dependent,,,,
7863,DUNDAS DR, CINCINNATI,OH,45238,39.109415,-84.612088,7,Car-Dependent,,,,
7865,EDFEL WY, CINCINNATI,OH,45238,39.105453,-84.617074,30,Car-Dependent,,,,
7866,STARLING CT, CINCINNATI,OH,45238,39.103366,-84.620883,19,Car-Dependent,,,,
